PO_ID,SUPPLIER_KEY,PRODUCT_KEY,WAREHOUSE_KEY,ORDER_QTY,RECEIVED_QTY,UNIT_COST,PO_AMOUNT,ORDER_DATE,PROMISED_DATE,RECEIVED_DATE
PO000251,SUP006,PRD0034,WH02,644,597,103.51,66660.44,2025-02-01,2025-03-06,2025-03-04
PO000252,SUP014,PRD0039,WH05,581,581,208.12,120917.72,2025-08-22,2025-09-15,13-Sep-2025
PO000253,SUP020,PRD0038,WH05,811,714,258.78,"$209,870.58",2024-08-21,2024-09-30,2024-09-28
PO000254,SUP024,PRD0071,WH02,997,997,309.98,309050.06,2024-07-08,20-Jul-2024,07/18/2024
PO000255,SUP017,PRD0019,WH01,793,793,382.47,303298.71,2024-11-21,2024-11-30,2024-11-30
PO000256,SUP005,PRD0007,WH02,532,532,22.74,12097.68,05/17/2024,2024-05-29,2024-05-29
PO000257,SUP012,PRD0052,WH04,1339,1339,211.44,"283,118.16",2025/10/25,04-Nov-2025,2025-11-01
PO000258,SUP024,PRD0071,WH02,1188,1108,309.98,368256.24,2024-05-06,2024-05-18,2024-05-18
PO000259,SUP013,PRD0009,WH01,112,112,129.79,14536.48,2024-11-21,2024-12-03,2024/12/01
PO000260,SUP005,PRD0068,WH04,853,853,364.7,311089.1,2024-12-20,2025-01-01,2024-12-30
PO000261,SUP020,PRD0038,WH04,986,869,258.78,"255,157.08",08-Feb-2024,2024-03-19,2024-03-17
PO000262,SUP004,PRD0047,WH02,1087,1087,$247.68,269228.16,11/14/2024,11/29/2024,
PO000263,SUP024,PRD0018,WH02,469,469,162.04,"$75,996.76",2024-11-05,11/17/2024,2024-11-16
PO000264,SUP020,PRD0038,WH01,742,742,258.78,192014.76,2024-06-25,2024-08-04,2024/08/01
PO000265,SUP021,PRD0036,WH02,457,457,25.52,11662.64,2024-03-28,2024-04-17,2024-04-17
PO000266,SUP024,PRD0018,WH02,1441,1441,162.04,"233,499.64",2024-01-31,2024-02-12,11-Feb-2024
PO000267,SUP002,PRD0031,WH01,279,279,73.98,"20,640.42",2024/01/06,2024-01-25,2024-01-23
PO000268,SUP003,PRD0077,WH01,903,903,,69982.5,2024/11/23,2024-12-28,2025-01-18
PO000269,SUP008,PRD0043,WH06,1176,1176,379.8,446644.8,2024-03-02,2024-03-13,2024-03-12
PO000270,SUP004,PRD0012,WH06,138,138,,10461.78,2025-10-14,10/29/2025,2025/10/29
PO000271,SUP009,PRD0044,WH01,1206,1206,216.5,261099.0,2024-06-15,2024-06-26,2024-06-26
PO000272,SUP024,PRD0022,WH06,954,954,322.72,307874.88,2025-03-19,31-Mar-2025,2025-03-28
PO000273,SUP001,PRD0062,WH01,201,201,184.46,37076.46,2025-04-02,2025-04-14,13-Apr-2025
PO000274,SUP021,PRD0045,WH02,912,912,215.43,,12/02/2024,2024-12-22,2024/12/21
PO000275,SUP024,PRD0071,WH05,474,474,309.98,"$146,930.52",2025-08-23,04-Sep-2025,2025-09-01
PO000276,SUP004,PRD0057,WH01,488,488,63.37,30924.56,2024-03-16,31-Mar-2024,31-Mar-2024
PO000277,SUP014,PRD0039,WH02,1235,1235,208.12,257028.2,2024-06-08,2024-07-02,07/01/2024
PO000278,SUP001,PRD0020,WH01,409,409,224.3,"91,738.70",2024-06-20,2024-07-02,2024-07-19
PO000279,SUP003,PRD0048,WH02,851,851,374.7,318869.7,2024-04-02,2024-05-07,2024-05-04
PO000280,SUP019,PRD0046,WH03,1262,1085,84.95,107206.9,,2024-08-23,23-Aug-2024
PO000281,SUP020,PRD0064,WH01,104,104,48.68,5062.72,2024-07-31,09/09/2024,2024-10-01
PO000282,SUP013,PRD0014,WH01,584,584,61.84,36114.56,2025-06-04,,2025-06-15
PO000283,SUP019,PRD0073,WH03,714,714,253.85,181248.9,2024-07-24,2024-08-28,27-Aug-2024
PO000284,SUP008,PRD0043,WH03,841,,379.8,319411.8,2025/08/19,30-Aug-2025,2025-08-30
PO000285,SUP006,PRD0034,WH05,70,70,103.51,7245.7,2025-06-09,2025-07-12,2025/07/12
PO000286,SUP024,PRD0079,WH03,1056,1056,124.03,130975.68,2025-09-05,2025-09-17,2025-09-17
PO000287,SUP008,PRD0006,WH05,950,950,208.45,198027.5,2024-03-12,2024-03-23,2024-03-21
PO000288,SUP006,PRD0024,WH03,826,794,214.65,177300.9,2025/10/31,2025-12-03,2025/12/02
PO000289,SUP020,PRD0055,WH02,550,550,270.14,148577.0,21-Feb-2025,2025-04-02,2025-04-13
PO000290,SUP003,PRD0002,WH04,831,657,270.53,"$224,810.43",2025-10-30,2025-12-04,01-Dec-2025
PO000291,SUP024,PRD0050,WH05,111,,105.09,"11,664.99",2024-08-29,09/10/2024,2024/09/09
PO000292,SUP008,PRD0043,WH06,206,206,379.8,78238.8,2025-10-10,2025-10-21,2025-10-20
PO000293,SUP020,PRD0055,WH06,879,879,270.14,"237,453.06",2025-02-04,,2025-04-09
PO000294,SUP001,PRD0062,WH04,1298,1298,184.46,239429.08,2024-02-18,2024-03-01,2024-02-27
PO000295,SUP012,PRD0041,WH03,875,875,169.67,"148,461.25",2024-10-05,2024/10/15,2024-10-14
PO000296,SUP012,PRD0041,WH01,1000,1000,169.67,169670.0,2024-04-03,13-Apr-2024,04/12/2024
PO000297,SUP002,PRD0031,WH05,1152,1152,73.98,85224.96,2025-10-02,2025-10-21,2025-11-02
PO000298,SUP019,PRD0074,WH01,224,,81.25,18200.0,07/26/2024,2024-08-30,2024-08-29
PO000299,SUP017,PRD0080,WH01,"1,128",1128,376.53,424725.84,05/31/2024,2024-06-09,2024-06-08
PO000300,SUP020,PRD0038,WH06,242,224,258.78,62624.76,2025-01-10,2025-02-19,2025-03-10
PO000301,SUP013,PRD0009,WH06,219,219,129.79,"$28,424.01",2024/10/16,2024-10-28,2024-10-27
PO000302,SUP018,PRD0017,WH02,711,711,296.9,"$211,095.90",2024-03-06,2024-04-16,2024-04-13
PO000303,SUP001,PRD0023,WH01,"1,321",1321,48.11,63553.31,2025-07-09,2025-07-21,2025/08/01
PO000304,SUP013,PRD0014,WH02,667,667,61.84,41247.28,2025-07-29,2025-08-10,2025-08-10
PO000305,SUP020,PRD0064,WH01,"1,495",1495,48.68,72776.6,2025-05-20,2025-06-29,2025-07-20
PO000306,SUP020,PRD0038,WH03,189,189,258.78,48909.42,23-Feb-2025,2025-04-04,2025-04-03
PO000307,SUP002,PRD0035,WH04,840,639,152.58,128167.2,2024/09/30,,2024-10-16
PO000308,SUP024,PRD0022,WH01,244,244,$322.72,78743.68,2025-01-03,2025-01-15,2025-01-15
PO000309,SUP017,PRD0019,WH05,970,970,,"$370,995.90",2024-12-20,2024-12-29,2024/12/28
PO000310,SUP001,PRD0023,WH01,532,,48.11,25594.52,2024-04-22,2024-05-04,2024-05-04
PO000311,SUP016,PRD0025,WH03,468,468,167.97,78609.96,02/25/2024,2024-03-15,2024-03-12
PO000312,SUP006,PRD0027,WH06,68,68,299.68,20378.24,2024-06-21,2024-07-24,2024-07-22
PO000313,SUP013,PRD0009,WH05,957,957,129.79,124209.03,2024-11-04,16-Nov-2024,2024-11-15
PO000314,SUP002,PRD0072,WH01,328,328,84.7,27781.6,2024-04-19,05/08/2024,2024-05-13
PO000315,SUP010,PRD0010,WH04,188,188,42.31,7954.28,2024-03-13,2024-04-02,04/02/2024
PO000316,SUP010,PRD0042,WH03,555,555,134.36,"$74,569.80",2025-08-02,2025-08-22,22-Aug-2025
PO000317,SUP020,PRD0055,WH01,943,943,270.14,254742.02,2024-09-11,10/21/2024,2024/10/18
PO000318,SUP004,PRD0015,WH06,-100,144,272.68,39265.92,2025-02-01,2025-02-16,2025/02/14
PO000319,SUP003,PRD0002,WH04,851,851,270.53,230221.03,2024-12-22,2025-01-26,2025-01-25
PO000320,SUP009,PRD0044,WH06,672,648,216.5,"145,488.00",14-May-2025,2025-05-25,24-May-2025
PO000321,SUP021,PRD0001,WH01,920,920,$358.98,330261.6,2025-05-18,2025-06-07,2025-06-07
PO000322,SUP010,PRD0042,WH03,1430,1430,$134.36,192134.8,2024-07-20,2024/08/09,2024/08/06
PO000323,SUP008,PRD0006,WH05,241,241,208.45,50236.45,30-Jul-2025,2025-08-10,2025-08-09
PO000324,SUP020,PRD0038,WH01,578,457,258.78,149574.84,2024-09-09,2024-10-19,2024-10-18
PO000325,SUP017,PRD0080,WH01,405,405,376.53,"152,494.65",,30-Jul-2025,2025/07/29
PO000326,SUP002,PRD0076,WH04,466,466,354.24,165075.84,2024-10-02,2024-10-21,2024-10-18
PO000327,SUP016,PRD0025,WH05,527,527,167.97,88520.19,16-Mar-2024,04-Apr-2024,2024-04-02
PO000328,SUP024,PRD0022,WH06,315,315,,101656.8,31-May-2025,2025-06-12,2025-06-12
PO000329,SUP020,PRD0056,WH02,189,189,111.86,21141.54,21-Jan-2024,03/01/2024,2024-03-01
PO000330,SUP024,PRD0022,WH04,1171,1171,322.72,377905.12,2025-06-09,2025-06-21,2025-06-19
PO000331,SUP020,PRD0059,WH06,1216,968,194.35,236329.6,2024-01-30,2024-03-10,30-Mar-2024
PO000332,SUP025,PRD0075,WH02,190,190,246.56,"46,846.40",20-May-2024,30-May-2024,2024-05-27
PO000333,SUP012,PRD0041,WH01,1400,1400,169.67,237538.0,2025-02-14,2025-02-24,22-Feb-2025
PO000334,SUP021,PRD0001,WH04,877,768,358.98,314825.46,2025-10-02,2025-10-22,2025-10-19
PO000335,SUP012,PRD0052,WH04,551,551,211.44,116503.44,2024/10/04,2024-10-14,2024-10-14
PO000336,SUP013,PRD0053,WH06,618,618,241.84,149457.12,03/23/2024,2024-04-04,2024-04-03
PO000337,SUP012,PRD0063,WH03,1074,1074,179.71,193008.54,2024-06-07,,02-Jul-2024
PO000338,SUP020,PRD0078,WH03,103,103,256.38,26407.14,2025-09-01,2025-10-11,
PO000339,SUP018,PRD0032,WH05,337,301,160.48,54081.76,2025-05-09,2025-06-19,2025-07-07
PO000340,SUP024,PRD0011,WH02,935,935,100.18,93668.3,2024-03-09,2024-03-21,2024-03-21
PO000341,SUP024,PRD0018,WH01,754,754,162.04,122178.16,09/18/2024,2024/09/30,2024-09-29
PO000342,SUP013,PRD0009,WH03,265,265,129.79,34394.35,,10-Jul-2024,2024/07/09
PO000343,SUP020,PRD0078,WH06,772,772,256.38,197925.36,30-Apr-2024,2024/06/09,2024-06-07
PO000344,SUP010,PRD0040,WH02,1032,1032,257.63,"$265,874.16",2025-07-29,18-Aug-2025,08/18/2025
PO000345,SUP005,PRD0007,WH02,"1,276",1276,22.74,29016.24,2025-02-24,2025-03-08,2025-03-05
PO000346,SUP010,PRD0040,WH05,918,918,257.63,236504.34,05/02/2024,22-May-2024,2024-05-21
PO000347,SUP001,PRD0023,WH01,1058,1058,48.11,50900.38,2025-03-18,03/30/2025,2025-03-28
PO000348,SUP009,PRD0044,WH03,363,363,216.5,78589.5,2024-10-08,2024/10/19,10/19/2024
PO000349,SUP006,PRD0004,WH01,214,214,$19.78,4232.92,2024-02-11,03/15/2024,2024-03-14
PO000350,SUP005,PRD0013,WH02,,,,"86,499.24",2024-11-01,2024-11-13,2024-11-11
PO000351,SUP003,PRD0077,WH03,377,377,77.5,29217.5,2024-05-05,,30-Jun-2024
PO000352,SUP023,PRD0008,WH01,1019,"1,019",,306413.3,2024-06-15,2024-06-26,2024-06-26
PO000353,SUP010,PRD0040,WH04,307,307,257.63,"$79,092.41",2025-08-20,2025-09-09,06-Sep-2025
PO000354,SUP013,PRD0014,WH05,182,182,61.84,11254.88,04/27/2025,05/09/2025,2025/05/08
PO000355,SUP016,PRD0051,WH06,599,599,72.66,43523.34,2024-04-01,04/20/2024,2024-04-17
PO000356,SUP004,PRD0015,WH02,567,567,272.68,154609.56,08/01/2025,2025-08-16,2025-08-14
PO000357,SUP004,PRD0047,WH06,210,210,247.68,52012.8,25-Jan-2025,2025-02-09,2025-02-09
PO000358,SUP010,PRD0058,WH02,250,250,293.23,73307.5,08/17/2025,2025-09-06,2025-09-19
PO000359,SUP022,PRD0037,WH05,1265,1265,361.55,457360.75,05/23/2025,2025-06-01,2025-05-30
PO000360,SUP005,PRD0013,WH05,90,90,127.58,11482.2,2024-08-18,2024-08-30,08/27/2024
PO000361,SUP008,PRD0006,WH02,87,87,208.45,18135.15,2024-12-29,09-Jan-2025,09-Jan-2025
PO000362,SUP018,PRD0032,WH05,,716,$160.48,160640.48,,2025-02-05,2025-02-04
PO000363,SUP018,PRD0032,WH05,614,614,160.48,98534.72,05/04/2025,2025-06-14,2025-06-14
PO000364,SUP017,PRD0080,WH06,781,781,376.53,294069.93,2024-06-17,2024-06-26,2024-06-26
PO000365,SUP024,PRD0022,WH03,1093,1093,322.72,352732.96,14-Aug-2024,26-Aug-2024,2024-08-25
PO000366,SUP001,PRD0069,WH06,240,240,25.4,6096.0,2024-06-15,2024-06-27,2024-07-14
PO000367,SUP017,PRD0026,WH05,454,454,347.66,157837.64,2024-07-20,07/29/2024,07/29/2024
PO000368,SUP017,PRD0066,WH02,806,806,261.8,211010.8,2024-04-19,04/28/2024,2024-04-28
PO000369,SUP002,PRD0028,WH05,1054,837,,252749.2,2024-01-25,2024-02-13,2024-02-10
PO000370,SUP019,PRD0003,WH05,1276,945,308.62,393799.12,10/01/2025,2025/11/05,2025-11-03
PO000371,SUP004,PRD0012,WH05,820,820,75.81,62164.2,02/20/2024,03/06/2024,2024/03/03
PO000372,SUP024,PRD0071,WH03,384,384,309.98,119032.32,08/26/2025,2025/09/07,2025-09-07
PO000373,SUP020,PRD0059,WH06,916,916,194.35,178024.6,2024/01/03,2024-02-12,2024-02-11
PO000374,SUP005,PRD0068,WH06,634,634,364.7,231219.8,2025-06-12,24-Jun-2025,2025-06-22
PO000375,SUP022,PRD0037,WH03,788,788,361.55,284901.4,2024-08-11,08/20/2024,2024-08-18
PO000376,SUP005,PRD0068,WH05,669,669,364.7,243984.3,2024-12-18,2024-12-30,2024-12-28
PO000377,SUP022,PRD0037,WH01,1315,1315,361.55,475438.25,2024-07-10,19-Jul-2024,18-Jul-2024
PO000378,SUP023,PRD0008,WH06,461,461,300.7,"138,622.70",2024-11-29,10-Dec-2024,2024-12-08
PO000379,SUP020,PRD0078,WH06,767,696,256.38,196643.46,2024-11-03,2024-12-13,2024-12-27
PO000380,SUP024,PRD0050,WH06,678,678,105.09,71251.02,2024-12-26,2025-01-07,2025-01-05
PO000381,SUP024,PRD0071,WH03,1417,1417,309.98,439241.66,2024-09-24,06-Oct-2024,2024/10/04
PO000382,SUP001,PRD0067,WH03,977,977,100.13,97827.01,2024-12-30,2025-01-11,2025-01-08
PO000383,SUP002,PRD0035,WH01,570,570,152.58,86970.6,15-Jul-2025,2025-08-03,
PO000384,SUP017,PRD0019,WH02,1067,1067,$382.47,408095.49,2024-10-22,2024/10/31,28-Oct-2024
PO000385,SUP001,PRD0023,WH01,1070,1070,48.11,"$51,477.70",2024-09-02,09/14/2024,2024-09-24
PO000386,SUP012,PRD0052,WH02,1319,1319,$211.44,278889.36,2024-03-30,2024-04-09,
PO000387,SUP017,PRD0066,WH03,"1,314",1314,261.8,344005.2,09/01/2024,10-Sep-2024,2024-09-07
PO000388,SUP002,PRD0035,WH05,1322,1322,152.58,201710.76,2024-03-26,2024-04-14,2024-04-11
PO000389,SUP004,PRD0012,WH01,342,342,,25927.02,2024-05-04,05/19/2024,2024-05-31
PO000390,SUP009,PRD0044,WH04,243,243,$216.50,52609.5,2025-10-09,20-Oct-2025,10/17/2025
PO000391,SUP008,PRD0006,WH05,275,275,208.45,57323.75,01-Mar-2024,2024-03-12,2024-03-10
PO000392,SUP009,PRD0044,WH05,351,351,216.5,75991.5,,2024-12-04,02-Dec-2024
PO000393,SUP005,PRD0007,WH04,1100,832,22.74,25014.0,2025-07-21,2025/08/02,
PO000394,SUP022,PRD0037,WH04,76,76,,27477.8,2025-10-10,2025-10-19,2025-10-17
PO000395,SUP008,PRD0043,WH03,824,824,379.8,312955.2,2024-04-09,20-Apr-2024,2024/04/19
PO000396,SUP023,PRD0008,WH03,1323,1323,300.7,"$397,826.10",2024-04-21,2024-05-02,2024-04-29
PO000397,SUP010,PRD0010,WH03,1020,"1,020",$42.31,"$43,156.20",2024-09-10,30-Sep-2024,2024-09-29
PO000398,SUP004,PRD0021,WH01,215,215,170.55,"36,668.25",2025-01-12,2025/01/27,2025-01-25
PO000399,SUP024,PRD0011,WH03,646,646,100.18,64716.28,2025-10-14,2025-10-26,2025-10-26
PO000400,SUP017,PRD0026,WH01,918,918,347.66,319151.88,21-May-2024,2024-05-30,2024-05-29
PO000401,SUP010,PRD0010,WH04,"1,288",1288,42.31,54495.28,2024-04-21,11-May-2024,2024-05-11
PO000402,SUP018,PRD0060,WH03,1265,962,380.72,481610.8,2024-06-21,2024-08-01,2024/08/18
PO000403,SUP003,PRD0002,WH01,729,660,270.53,197216.37,08/17/2025,09/21/2025,2025-10-05
PO000404,SUP010,PRD0010,WH02,761,761,42.31,32197.91,2024-01-21,2024-02-10,2024-02-10
PO000405,SUP024,PRD0022,WH05,734,734,322.72,236876.48,2024-09-15,2024-09-27,2024-09-26
PO000406,SUP008,PRD0065,WH04,376,376,$335.57,126174.32,2024-03-21,2024-04-01,2024-04-01
PO000407,SUP006,PRD0027,WH05,856,656,299.68,"256,526.08",2024-04-16,2024-05-19,2024-05-16
PO000408,SUP001,PRD0069,WH05,1306,1306,25.4,33172.4,09/15/2025,09/27/2025,2025-09-27
PO000409,SUP021,PRD0005,WH04,874,874,324.26,283403.24,2024-01-02,2024-01-22,09-Feb-2024
PO000410,SUP021,PRD0001,WH01,664,664,358.98,"$238,362.72",2024-08-06,2024-08-26,2024-08-24
PO000411,SUP006,PRD0034,WH03,724,650,103.51,"$74,941.24",2025-09-14,2025-10-17,2025-10-23
PO000412,SUP021,PRD0001,WH06,419,419,358.98,150412.62,2025-02-17,2025-03-09,01-Apr-2025
PO000413,SUP022,PRD0037,WH01,428,428,361.55,"154,743.40",18-Feb-2024,2024-02-27,03/09/2024
PO000414,SUP006,PRD0027,WH06,,1279,299.68,383290.72,2024-11-12,15-Dec-2024,2024-12-13
PO000415,SUP013,PRD0053,WH03,592,592,$241.84,"143,169.28",2025-10-22,2025/11/03,2025/10/31
PO000416,SUP003,PRD0054,WH06,889,807,39.65,35248.85,2024-09-29,2024-11-03,2024-11-01
PO000417,SUP018,PRD0016,WH01,117,117,234.54,27441.18,2024-12-25,2025-02-04,2025-02-13
PO000418,SUP002,PRD0072,WH04,265,265,84.7,22445.5,2024-12-27,2025-01-15,2025-01-12
PO000419,SUP018,PRD0017,WH05,730,639,296.9,216737.0,2025-03-25,2025/05/05,2025-05-02
PO000420,SUP016,PRD0061,WH02,1455,1455,53.16,77347.8,2024-05-07,2024-05-26,2024-05-23
PO000421,SUP008,PRD0029,WH01,546,426,61.83,33759.18,2025-07-24,2025-08-04,2025-08-01
PO000422,SUP024,PRD0022,WH01,171,171,322.72,55185.12,03-Nov-2025,2025-11-15,2025-11-12
PO000423,SUP006,PRD0034,WH06,123,123,103.51,12731.73,06-Apr-2024,05/09/2024,2024-05-29
PO000424,SUP012,PRD0041,WH02,901,901,169.67,152872.67,2025-07-10,07/20/2025,07/20/2025
PO000425,SUP025,PRD0075,WH05,407,407,246.56,100349.92,2025-07-09,2025-07-19,2025-07-16
PO000426,SUP010,PRD0058,WH04,1276,1276,293.23,374161.48,2025/05/19,2025-06-08,06/05/2025
PO000427,SUP021,PRD0005,WH04,455,348,324.26,147538.3,,2024-09-29,2024-09-29
PO000428,SUP005,PRD0007,WH06,281,281,22.74,"$6,389.94",2024-11-14,2024-11-26,2024-11-26
PO000429,SUP002,PRD0035,WH06,1319,1319,152.58,201253.02,,2025-08-12,2025-08-11
PO000430,SUP024,PRD0011,WH03,221,221,100.18,"22,139.78",2024-04-13,2024-04-25,2024-04-22
PO000431,SUP003,PRD0048,WH03,884,884,374.7,331234.8,07/17/2025,2025-08-21,2025-09-09
PO000432,SUP024,PRD0050,WH04,"1,064",1064,105.09,111815.76,18-Sep-2025,,2025-09-28
PO000433,SUP002,PRD0072,WH04,678,678,$84.70,57426.6,2025-04-08,2025-04-27,2025-04-25
PO000434,SUP018,PRD0016,WH03,1454,"1,340",234.54,341021.16,2024/08/20,2024-09-30,2024-10-12
PO000435,SUP002,PRD0076,WH04,308,308,354.24,109105.92,2025-01-15,2025-02-03,2025-01-31
PO000436,SUP018,PRD0060,WH02,1451,1216,380.72,552424.72,2024/02/04,2024-03-16,2024-03-13
PO000437,SUP003,PRD0054,WH02,680,659,39.65,26962.0,2025-09-25,2025-10-30,2025-11-11
PO000438,SUP001,PRD0062,WH03,437,437,184.46,80609.02,2024-08-20,2024-09-01,2024-09-01
PO000439,SUP005,PRD0007,WH03,215,215,22.74,4889.1,2024-02-08,20-Feb-2024,2024-02-20
PO000440,SUP002,PRD0031,WH01,203,154,73.98,15017.94,2025/06/24,2025/07/13,2025-07-10
PO000441,SUP009,PRD0044,WH01,1087,1087,216.5,235335.5,2025-03-23,2025-04-03,04/01/2025
PO000442,SUP006,PRD0034,WH04,1478,"1,478",103.51,152987.78,2025-02-27,2025-04-01,2025-03-29
PO000443,SUP016,PRD0025,WH03,405,405,167.97,"$68,027.85",2024-02-06,2024-02-25,2024/03/19
PO000444,SUP004,PRD0047,WH05,54,54,,13374.72,2025/05/25,2025-06-09,2025/06/06
PO000445,SUP024,PRD0050,WH01,980,980,105.09,"$102,988.20",,2025-03-21,03/21/2025
PO000446,SUP008,PRD0030,WH02,1032,1032,,67781.76,23-Jun-2025,2025/07/04,2025/07/03
PO000447,SUP016,PRD0051,WH06,1199,1199,72.66,87119.34,2025/07/16,04-Aug-2025,2025-08-01
PO000448,SUP010,PRD0040,WH01,1201,1201,257.63,309413.63,2024-05-24,2024/06/13,2024-06-11
PO000449,SUP013,PRD0053,WH01,348,348,241.84,84160.32,2024-05-23,2024/06/04,2024-06-03
PO000450,SUP020,PRD0059,WH04,154,154,194.35,,2025-09-20,10/30/2025,10/27/2025
PO000451,SUP002,PRD0076,WH06,1007,886,354.24,356719.68,2024-12-27,15-Jan-2025,2025-01-14
PO000452,SUP012,PRD0041,WH04,596,596,169.67,101123.32,2024-10-24,2024-11-03,11/03/2024
PO000453,SUP012,PRD0063,WH06,665,665,179.71,119507.15,14-Jul-2024,2024/07/24,2024-07-22
PO000454,SUP010,PRD0058,WH06,1281,1281,$293.23,"$375,627.63",03/10/2025,2025-03-30,2025-03-30
PO000455,SUP010,PRD0058,WH05,741,741,$293.23,217283.43,2025-05-27,2025-06-16,06/16/2025
PO000456,SUP024,PRD0071,WH06,514,514,,159329.72,2024/01/02,2024-01-14,2024-01-11
PO000457,SUP014,PRD0039,WH03,248,248,208.12,"51,613.76",2025-01-10,2025-02-03,2025-01-31
PO000458,SUP017,PRD0080,WH06,713,713,376.53,268465.89,2025-11-06,2025-11-15,12-Nov-2025
PO000459,SUP004,PRD0012,WH06,1245,"1,245",75.81,94383.45,2024-07-09,2024-07-24,2024-07-21
PO000460,SUP017,PRD0026,WH03,1334,1334,347.66,463778.44,10-Jul-2024,2024-07-19,2024-07-19
PO000461,SUP022,PRD0037,WH03,135,135,361.55,48809.25,2025/08/20,2025/08/29,2025-08-29
PO000462,SUP024,PRD0071,WH05,455,455,309.98,141040.9,2024/02/12,2024-02-24,2024-02-21
PO000463,SUP014,PRD0039,WH01,857,857,208.12,178358.84,2024-09-27,2024-10-21,2024-10-20
PO000464,SUP006,PRD0024,WH04,,227,214.65,48725.55,2024-11-07,2024-12-10,2024/12/15
PO000465,SUP002,PRD0072,WH03,820,820,84.70,69454.0,06/26/2025,07/15/2025,07/13/2025
PO000466,SUP002,PRD0035,WH01,1291,1291,152.58,196980.78,2024-03-28,2024-04-16,2024-04-15
PO000467,SUP005,PRD0007,WH04,1266,1266,22.74,"$28,788.84",2024-10-22,11/03/2024,2024-11-01
PO000468,SUP022,PRD0033,WH06,701,701,341.2,239181.2,13-Apr-2024,22-Apr-2024,2024-04-20
PO000469,SUP003,PRD0002,WH03,237,237,270.53,64115.61,06/19/2025,2025-07-24,07/21/2025
PO000470,SUP019,PRD0003,WH03,448,383,308.62,138261.76,2025-03-05,2025/04/09,2025/04/07
PO000471,SUP003,PRD0054,WH05,"1,288",935,39.65,51069.2,2024-12-03,2025-01-07,01/07/2025
PO000472,SUP021,PRD0049,WH06,915,915,$239.50,219142.5,09/24/2024,2024-10-14,2024-10-14
PO000473,SUP018,PRD0032,WH02,575,575,160.48,92276.0,14-Apr-2024,2024-05-25,2024-05-22
PO000474,SUP001,PRD0062,WH01,192,192,184.46,35416.32,09/18/2025,2025-09-30,28-Sep-2025
PO000475,SUP005,PRD0007,WH04,"1,053",1053,22.74,"$23,945.22",2025-03-16,03/28/2025,2025-03-25
PO000476,SUP002,PRD0035,WH02,1369,1369,152.58,"$208,882.02",2024-08-05,2024-08-24,2024-08-23
PO000477,SUP005,PRD0068,WH01,1333,1333,364.7,,2024-10-08,2024-10-20,2024-10-18
PO000478,SUP002,PRD0072,WH02,907,800,84.7,"76,822.90",2025/05/08,27-May-2025,2025-05-25
PO000479,SUP013,PRD0053,WH02,1256,"1,256",$241.84,303751.04,2025/05/04,2025-05-16,2025-05-13
PO000480,SUP014,PRD0039,WH05,555,555,$208.12,115506.6,2024-11-09,2024-12-03,2024-11-30
PO000481,SUP002,PRD0072,WH03,798,798,84.7,67590.6,2024-07-24,2024-08-12,2024-08-17
PO000482,SUP001,PRD0067,WH03,564,564,100.13,56473.32,24-Mar-2025,2025-04-05,2025-04-02
PO000483,SUP001,PRD0023,WH03,944,944,48.11,45415.84,2025-03-23,2025-04-04,04/03/2025
PO000484,SUP004,PRD0047,WH04,706,706,247.68,174862.08,02/11/2025,2025-02-26,2025-02-23
PO000485,SUP010,PRD0058,WH05,-100,593,293.23,173885.39,2024-02-19,2024-03-10,2024-03-21
PO000486,SUP008,PRD0006,WH05,966,966,208.45,201362.7,17-Nov-2024,2024-11-28,2024-11-25
PO000487,SUP012,PRD0041,WH05,855,855,169.67,145067.85,2025-02-21,2025-03-03,2025-02-28
PO000488,SUP014,PRD0039,WH03,764,764,208.12,159003.68,2025-10-08,11/01/2025,2025-10-30
PO000489,SUP003,PRD0002,WH06,813,662,$270.53,219940.89,2024-12-23,2025-01-27,2025-02-16
PO000490,SUP001,PRD0069,WH05,464,464,25.4,"$11,785.60",08/21/2024,2024-09-02,2024-09-01
PO000491,SUP013,PRD0009,WH01,328,328,129.79,42571.12,2025-01-12,2025-01-24,2025-01-22
PO000492,SUP004,PRD0047,WH02,1455,,,360374.4,2024-04-30,2024-05-15,2024-05-12
PO000493,SUP024,PRD0079,WH06,98,98,124.03,"12,154.94",2024-03-02,14-Mar-2024,
PO000494,SUP008,PRD0030,WH04,"1,298",1298,65.68,85252.64,2025-04-06,2025/04/17,04/16/2025
PO000495,SUP023,PRD0008,WH05,946,946,300.7,,01-Nov-2025,2025-11-12,2025-11-11
PO000496,SUP020,PRD0064,WH06,285,285,48.68,,2025-07-29,07-Sep-2025,2025-09-07
PO000497,SUP017,PRD0019,WH04,1348,1348,382.47,515569.56,2025-01-31,2025-02-09,2025-02-09
PO000498,SUP012,PRD0041,WH06,541,541,169.67,91791.47,2024-01-28,2024-02-07,2024/02/04
PO000499,SUP012,PRD0063,WH01,655,655,179.71,117710.05,11/02/2025,2025-11-12,2025-11-09
PO000500,SUP018,PRD0032,WH06,587,475,160.48,94201.76,2024-11-01,2024-12-12,2025-01-02
PO000501,SUP006,PRD0027,WH01,388,388,299.68,"$116,275.84",2024-07-15,2024/08/17,2024-08-17
PO000502,SUP003,PRD0048,WH02,365,263,374.7,136765.5,08/29/2025,2025-10-03,2025/10/01
