SO_ID,CUSTOMER_KEY,PRODUCT_KEY,WAREHOUSE_KEY,SHIP_MODE_KEY,ORDER_QTY,SHIPPED_QTY,FREIGHT_COST,REVENUE,ORDER_DATE,SHIP_DATE,PROMISED_DATE,DELIVERY_DATE
SO0000203,CUST0169,PRD0080,WH01,SM4,,282,306.26,,,24-Oct-2025,2025-11-07,11/04/2025
SO0000204,CUST0139,PRD0049,WH05,SM2,51,51,,"$21,481.71",09/30/2024,2024-10-01,2024-11-02,2024-11-08
SO0000205,CUST0174,PRD0016,WH06,SM1,252,252,1198.36,81554.76,2024-05-14,2024-05-15,2024-05-20,2024-05-19
SO0000206,CUST0169,PRD0018,WH01,SM4,293,274,,64184.5,2024/12/28,30-Dec-2024,2025-01-13,2025-01-10
SO0000207,CUST0180,PRD0019,WH01,SM1,61,61,268.87,33507.3,2024-07-22,2024-07-24,29-Jul-2024,28-Jul-2024
SO0000208,CUST0030,PRD0019,WH04,SM3,292,292,402.05,160395.6,2025-05-08,05/09/2025,2025-05-18,2025-05-15
SO0000209,CUST0161,PRD0055,WH02,SM3,144,144,205.55,"$57,061.44",2024-03-03,2024-03-06,2024-03-15,2024-03-26
SO0000210,CUST0052,PRD0072,WH02,SM1,186,186,889.14,20971.5,2024/06/20,2024-06-23,2024-06-28,2024/07/06
SO0000211,CUST0069,PRD0051,WH05,SM3,271,271,408.3,31845.21,2025-01-29,2025-02-01,02/10/2025,2025/02/09
SO0000212,CUST0185,PRD0046,WH03,SM2,25,25,18.75,"3,613.75",13-May-2024,2024-05-14,2024-06-15,12-Jun-2024
SO0000213,CUST0037,PRD0029,WH02,SM2,77,77,52.01,8801.1,2024-07-20,2024-07-22,2024-08-23,2024/08/22
SO0000214,CUST0125,PRD0062,WH06,SM3,39,39,53.50,12852.06,2025-04-05,2025-04-06,2025-04-15,2025-04-12
SO0000215,CUST0065,PRD0004,WH05,SM2,81,81,57.78,2580.66,2024-12-03,04-Dec-2024,2025-01-05,2025/01/03
SO0000216,CUST0069,PRD0009,WH01,SM2,220,220,223.37,50021.4,2024-09-11,2024-09-12,14-Oct-2024,2024-10-13
SO0000217,CUST0136,PRD0033,WH01,SM2,273,273,242.71,119066.22,2024-02-28,03/02/2024,2024-04-03,2024-03-31
SO0000218,CUST0142,PRD0071,WH05,SM3,207,207,364.31,109324.98,2025-05-08,05/09/2025,2025/05/18,2025-05-15
SO0000219,CUST0004,PRD0046,WH04,SM2,14,14,9.98,2023.7,06/07/2025,06/10/2025,2025-07-12,11-Jul-2025
SO0000220,CUST0110,PRD0043,WH02,SM1,237,136,619.22,95331.92,2024-03-05,2024-03-06,2024-03-11,2024-03-19
SO0000221,CUST0070,PRD0057,WH04,SM4,33,33,$26.78,"$3,886.41",2024-03-25,2024-03-28,2024-04-11,2024-04-08
SO0000222,CUST0099,PRD0008,WH01,SM4,152,152,145.85,83596.96,2024-10-30,11/01/2024,11/15/2024,2024-11-14
SO0000223,CUST0151,PRD0063,WH04,SM4,,231,284.3,60039.21,2024-08-08,2024-08-11,2024-08-25,2024-08-22
SO0000224,CUST0058,PRD0043,WH04,SM1,239,239,1193.81,167531.83,2025-10-21,2025-10-23,2025-10-28,
SO0000225,CUST0019,PRD0037,WH04,SM1,58,58,263.92,39564.12,2025-07-29,07/31/2025,,2025-08-04
SO0000226,CUST0007,PRD0009,WH01,SM4,39,39,36.36,"8,867.43",2024-11-15,2024-11-17,2024-12-01,2024-11-29
SO0000227,CUST0130,PRD0014,WH04,SM1,149,149,,11601.14,2025-06-10,2025-06-13,2025-06-18,2025/06/17
SO0000228,CUST0022,PRD0047,WH03,SM2,139,139,$130.87,"$45,162.49",08/29/2024,2024-08-31,2024-10-02,2024-10-01
SO0000229,CUST0010,PRD0055,WH02,SM1,227,227,730.11,89951.02,2025-10-29,2025-10-30,2025-11-04,2025-11-15
SO0000230,CUST0051,PRD0019,WH01,SM3,136,136,246.12,74704.8,2024-06-30,2024/07/03,2024-07-12,07/10/2024
SO0000231,CUST0172,PRD0033,WH06,SM4,130,130,160.57,56698.2,08/13/2025,2025-08-16,2025-08-30,2025-08-27
SO0000232,CUST0161,PRD0069,WH05,SM2,228,228,157.8,9519.0,2024-11-18,2024-11-19,2024-12-21,2024-12-18
SO0000233,CUST0104,PRD0072,WH02,SM2,121,90,57.86,"10,147.50",2024-09-06,2024-09-09,2024-10-11,2024-10-09
SO0000234,CUST0192,PRD0026,WH06,SM4,206,206,218.32,110652.9,30-May-2025,,2025-06-15,2025-06-14
SO0000235,CUST0184,PRD0028,WH01,SM1,5,4,15.2,"$1,290.12",2024/01/21,2024-01-24,,2024-01-28
SO0000236,CUST0126,PRD0055,WH05,SM3,,56,72.78,22190.56,2025-10-08,,2025-10-18,2025-10-16
SO0000237,CUST0171,PRD0030,WH06,SM1,227,227,"$1,129.08","19,755.81",2024-12-11,2024-12-12,2024-12-17,19-Dec-2024
SO0000238,CUST0065,PRD0043,WH02,SM2,47,47,34.94,32945.59,2025-02-02,2025-02-04,2025-03-08,2025/03/07
SO0000239,CUST0003,PRD0013,WH04,SM3,123,123,234.99,,2024-09-08,2024-09-09,09/18/2024,2024-09-17
SO0000240,CUST0126,PRD0028,WH01,SM4,,242,224.29,78052.26,2025-08-16,2025-08-18,2025-09-01,2025-08-31
SO0000241,CUST0110,PRD0033,WH01,SM4,72,72,75.76,31402.08,2024-06-22,2024-06-25,2024-07-09,2024-07-06
SO0000242,CUST0127,PRD0019,WH04,SM4,,146,$159.66,80197.8,06/04/2024,2024-06-05,06/19/2024,2024-06-17
SO0000243,CUST0054,PRD0003,WH03,SM3,39,39,72.56,15888.21,2025-08-21,08/24/2025,2025/09/02,10-Sep-2025
SO0000244,CUST0126,PRD0004,WH01,SM2,147,136,$107.66,4332.96,2025-10-20,2025-10-22,2025-11-23,22-Nov-2025
SO0000245,CUST0087,PRD0058,WH03,SM4,75,75,76.93,35395.5,2025-05-15,2025-05-18,2025-06-01,31-May-2025
SO0000246,CUST0023,PRD0063,WH04,SM1,106,106,497.93,27550.46,05/17/2024,2024-05-18,2024-05-23,21-May-2024
SO0000247,CUST0108,PRD0049,WH05,SM1,22,22,111.18,9266.62,2024-03-10,2024-03-12,2024-03-17,2024-03-14
SO0000248,CUST0090,PRD0033,WH06,SM1,37,30,131.11,13084.2,2025-08-09,2025-08-11,16-Aug-2025,2025-08-13
SO0000249,CUST0168,PRD0078,WH01,SM4,255,255,261.95,"$106,046.85",12-Oct-2024,2024-10-15,2024-10-29,2024-10-28
SO0000250,CUST0041,PRD0021,WH06,SM3,,145,176.33,46443.5,2025-07-15,07/18/2025,2025-07-27,2025-07-25
SO0000251,CUST0150,PRD0050,WH04,SM3,,75,91.3,12875.25,21-Dec-2024,12/22/2024,2024-12-31,2024-12-29
SO0000252,CUST0064,PRD0042,WH01,SM4,200,200,229.28,40218.0,2024-11-13,2024-11-14,2024-11-28,2024-11-27
SO0000253,CUST0124,PRD0031,WH06,SM3,156,156,201.38,14826.24,2025-02-02,2025-02-05,2025-02-14,2025-02-13
SO0000254,CUST0193,PRD0003,WH03,SM3,106,106,189.67,"$43,183.34",2024-12-08,2024-12-11,2024-12-20,19-Dec-2024
SO0000255,CUST0060,PRD0003,WH03,SM4,204,204,252.32,83107.56,2025-08-12,08/14/2025,2025-08-28,2025-08-27
SO0000256,CUST0175,PRD0031,WH01,SM4,263,263,274.43,"$24,995.52",2024-07-16,2024-07-19,02-Aug-2024,2024-07-31
SO0000257,CUST0122,PRD0034,WH05,SM4,56,56,72.53,9397.92,2024-01-14,2024-01-16,2024-01-30,01/28/2024
SO0000258,CUST0102,PRD0020,WH01,SM4,56,56,62.0,20877.36,02-Jan-2024,,2024-01-19,2024-01-17
SO0000259,CUST0049,PRD0050,WH03,SM1,67,67,333.92,11501.89,10-Aug-2025,,2025/08/18,2025-08-17
SO0000260,CUST0187,PRD0050,WH04,SM3,26,26,32.94,4463.42,2025-04-19,22-Apr-2025,2025-05-01,2025-04-28
SO0000261,CUST0179,PRD0067,WH02,SM4,148,148,123.74,19901.56,2024-01-20,2024-01-23,02/06/2024,03-Feb-2024
SO0000262,CUST0046,PRD0030,WH02,SM1,97,97,325.79,,08/03/2025,08/05/2025,2025-08-10,2025-08-08
SO0000263,CUST0157,PRD0009,WH06,SM4,,102,102.04,23191.74,2025-07-20,2025-07-23,2025-08-06,2025-08-05
SO0000264,CUST0020,PRD0047,WH04,SM3,10,10,19.11,3249.1,11/15/2024,11/18/2024,2024-11-27,26-Nov-2024
SO0000265,CUST0129,PRD0052,WH02,SM2,70,65,47.18,24003.85,2024-11-03,2024-11-04,12/06/2024,16-Dec-2024
SO0000266,CUST0128,PRD0058,WH03,SM2,240,,224.87,110433.96,2024-01-21,2024-01-24,02/25/2024,2024/02/24
SO0000267,CUST0010,PRD0072,WH03,SM3,125,125,$172.09,14093.75,2025-10-19,20-Oct-2025,29-Oct-2025,2025-10-28
SO0000268,CUST0062,PRD0013,WH04,SM3,265,265,446.79,59344.1,2024-10-13,2024-10-15,2024-10-24,2024-11-01
SO0000269,CUST0153,PRD0024,WH06,SM1,34,34,137.01,11997.58,2025-10-18,20-Oct-2025,10/25/2025,2025-10-23
SO0000270,CUST0173,PRD0027,WH06,SM1,23,100000,$113.29,12274.18,2025-06-11,2025/06/12,2025-06-17,2025-06-23
SO0000271,CUST0133,PRD0058,WH03,SM2,105,105,101.35,49553.7,04/07/2025,04/09/2025,2025-05-11,2025-05-08
SO0000272,CUST0093,PRD0052,WH06,SM3,291,291,395.85,,06/08/2024,2024-06-10,2024-06-19,18-Jun-2024
SO0000273,CUST0065,PRD0069,WH05,SM3,145,145,,6053.75,2025-04-03,2025-04-04,04/13/2025,2025-04-10
SO0000274,CUST0172,PRD0074,WH01,SM2,229,229,172.64,"$26,531.94",27-May-2024,2024/05/29,2024-06-30,28-Jun-2024
SO0000275,CUST0064,PRD0047,WH04,SM4,201,,208.4,65306.91,2024/06/15,2024-06-17,2024-07-01,2024-06-28
SO0000276,CUST0163,PRD0034,WH05,SM1,74,74,347.77,12418.68,2025-07-24,07/26/2025,2025-07-31,2025/07/29
SO0000277,CUST0087,PRD0078,WH03,SM1,,227,787.58,94402.49,2024-01-22,2024-01-23,2024-01-28,2024-02-06
SO0000278,CUST0184,PRD0036,WH04,SM4,166,166,156.61,7841.84,2024-12-12,2024/12/13,2024-12-27,2024-12-25
SO0000279,CUST0184,PRD0038,WH04,SM4,230,230,$271.79,"104,537.30",2024/08/24,2024-08-27,09/10/2024,2024-09-08
SO0000280,CUST0116,PRD0005,WH04,SM1,196,196,922.46,92545.32,2024-08-10,2024-08-13,18-Aug-2024,2024-08-15
SO0000281,CUST0055,PRD0080,WH04,SM4,49,49,49.43,24842.51,2024-07-21,2024-07-24,2024-08-07,2024-08-06
SO0000282,CUST0007,PRD0076,WH03,SM4,163,163,181.60,98807.34,2024-12-30,2024/12/31,2025/01/14,2025-01-13
SO0000283,CUST0067,PRD0067,WH04,SM1,42,42,$140.00,5647.74,2024-09-27,09/29/2024,2024-10-04,2024-10-02
SO0000284,CUST0104,PRD0034,WH05,SM4,13,13,14.41,2181.66,07/14/2024,07/15/2024,,2024-07-26
SO0000285,CUST0024,PRD0064,WH06,SM2,75,75,$48.98,6930.0,2024/11/05,2024-11-08,2024-12-10,12/07/2024
SO0000286,CUST0200,PRD0053,WH06,SM4,11,11,13.12,4935.59,2024-12-29,2024-12-31,2025-01-14,2025-01-13
SO0000287,CUST0035,PRD0073,WH06,SM3,173,173,255.07,79190.75,2025-03-27,03/29/2025,2025-04-07,2025-04-10
SO0000288,CUST0152,PRD0060,WH01,SM4,249,249,291.32,125799.78,04/17/2024,2024-04-20,2024-05-04,2024-05-01
SO0000289,CUST0009,PRD0042,WH01,SM3,76,64,,12869.76,2024-03-05,2024-03-07,2024-03-16,2024-03-13
SO0000290,CUST0181,PRD0076,WH04,SM2,188,188,$163.49,113961.84,2025-09-11,14-Sep-2025,2025-10-16,2025-10-15
SO0000291,CUST0114,PRD0041,WH01,SM2,62,62,52.81,14739.88,2024-09-09,2024-09-10,2024-10-12,2024-10-09
SO0000292,CUST0186,PRD0028,WH04,SM1,57,,234.02,18384.21,2024/11/08,2024/11/11,16-Nov-2024,2024-11-15
SO0000293,CUST0044,PRD0054,WH06,SM2,33,33,28.83,2195.16,2025-09-30,2025-10-03,2025-11-04,01-Nov-2025
SO0000294,CUST0172,PRD0019,WH04,SM3,275,275,345.26,151057.5,2025-01-30,2025-01-31,2025-02-09,2025-02-07
SO0000295,CUST0134,PRD0053,WH06,SM3,,135,230.61,"$60,573.15",2025-11-05,2025-11-08,,2025-11-14
SO0000296,CUST0140,PRD0048,WH04,SM3,32,32,45.6,"$16,058.88",06-Sep-2025,2025-09-09,09/18/2025,2025-09-17
SO0000297,CUST0117,PRD0047,WH04,SM1,44,44,151.69,14296.04,06-Dec-2024,2024/12/07,2024-12-12,2024-12-10
SO0000298,CUST0031,PRD0038,WH02,SM1,217,217,967.49,"$98,628.67",2025-06-25,06/27/2025,2025-07-02,
SO0000299,CUST0162,PRD0025,WH01,SM1,228,195,697.12,48909.9,2024-04-14,04/17/2024,2024-04-22,2024-04-19
SO0000300,CUST0134,PRD0030,WH02,SM4,171,152,$172.00,13228.56,2024-11-16,11/17/2024,12/01/2024,2024-11-30
SO0000301,CUST0183,PRD0035,WH03,SM1,24,24,122.43,5824.08,24-Nov-2024,,30-Nov-2024,11/28/2024
SO0000302,CUST0076,PRD0022,WH06,SM1,215,215,$895.74,107809.6,2024-04-14,2024-04-15,2024-04-20,
SO0000303,CUST0012,PRD0030,WH02,SM1,62,62,235.13,5395.86,2024-12-13,2024-12-15,2024/12/20,2024-12-27
SO0000304,CUST0171,PRD0010,WH05,SM3,221,221,277.55,16228.03,2025-10-26,2025-10-29,2025-11-07,2025-11-06
SO0000305,CUST0034,PRD0008,WH03,SM2,161,161,166.98,88546.78,20-May-2024,2024-05-22,2024-06-23,2024-06-22
SO0000306,CUST0123,PRD0066,WH04,SM1,252,252,988.0,86345.28,20-Feb-2025,2025-02-21,2025-02-26,2025-02-23
SO0000307,CUST0157,PRD0062,WH01,SM3,50,42,62.6,"13,840.68",2025-02-28,2025-03-01,2025-03-10,2025-03-07
SO0000308,CUST0054,PRD0030,WH06,SM2,152,152,120.91,13228.56,2025-03-31,2025-04-01,,2025-05-01
SO0000309,CUST0031,PRD0007,WH02,SM4,236,205,249.82,7146.3,2024-05-30,06/01/2024,15-Jun-2024,2024-06-21
SO0000310,CUST0020,PRD0025,WH05,SM3,34,34,57.19,8527.88,03/02/2024,03/05/2024,,2024-03-11
SO0000311,CUST0120,PRD0038,WH04,SM4,94,94,108.89,42723.94,12/15/2024,2024-12-17,2024/12/31,2024-12-30
SO0000312,CUST0023,PRD0004,WH01,SM2,270,270,262.06,"$8,602.20",2024-06-29,2024-06-30,2024-08-01,2024/07/30
SO0000313,CUST0090,PRD0073,WH04,SM4,298,298,278.56,136409.5,2024-01-18,21-Jan-2024,2024-02-04,2024-02-01
SO0000314,CUST0088,PRD0037,WH04,SM3,212,212,285.45,144613.68,07/09/2024,2024-07-12,2024-07-21,2024-07-18
SO0000315,CUST0102,PRD0025,WH02,SM2,278,278,218.39,69727.96,2024-11-23,2024-11-24,2024-12-26,2024-12-24
SO0000316,CUST0158,PRD0051,WH05,SM3,25,25,48.61,2937.75,2024-12-08,2024-12-09,2024-12-18,2024/12/15
SO0000317,CUST0065,PRD0064,WH06,SM2,57,57,$50.25,5266.8,2024-11-12,2024-11-14,2024-12-16,2024-12-13
SO0000318,CUST0099,PRD0079,WH03,SM3,139,139,237.24,28027.96,2024-06-20,06/21/2024,2024-06-30,2024-06-29
SO0000319,CUST0057,PRD0019,WH05,SM4,209,209,263.66,114803.7,2025-01-22,2025-01-23,,2025-02-03
SO0000320,CUST0116,PRD0046,WH03,SM3,224,224,372.29,32379.2,10-Sep-2024,13-Sep-2024,2024-09-22,29-Sep-2024
SO0000321,CUST0050,PRD0074,WH02,SM4,50,50,40.84,"$5,793.00",2024-11-18,11/19/2024,2024-12-03,
SO0000322,CUST0060,PRD0051,WH05,SM1,45,45,221.47,5287.95,2025-08-27,08/28/2025,2025-09-02,2025-08-31
SO0000323,CUST0172,PRD0030,WH02,SM4,71,63,76.48,5482.89,12/01/2024,2024-12-02,16-Dec-2024,2024/12/14
SO0000324,CUST0031,PRD0035,WH06,SM2,30,30,29.01,7280.1,2024-05-21,05/24/2024,2024-06-25,2024-06-23
SO0000325,CUST0011,PRD0055,WH04,SM2,209,209,171.11,82818.34,2025/09/17,2025-09-19,2025-10-21,10/19/2025
SO0000326,CUST0030,PRD0004,WH05,SM3,247,247,$334.82,7869.42,2025-03-30,04/01/2025,2025-04-10,04/07/2025
SO0000327,CUST0005,PRD0017,WH04,SM4,295,295,289.5,116943.9,2024-01-13,2024-01-14,01/28/2024,2024-01-26
SO0000328,CUST0122,PRD0025,WH01,SM1,297,297,1374.13,74493.54,06/21/2025,23-Jun-2025,2025-06-28,25-Jun-2025
SO0000329,CUST0067,PRD0015,WH01,SM4,141,141,137.14,51104.04,29-Apr-2024,2024-05-01,15-May-2024,2024-05-12
SO0000330,CUST0008,PRD0008,WH01,SM1,278,278,913.98,152894.44,2025-08-17,2025-08-20,,
SO0000331,CUST0036,PRD0041,WH01,SM2,119,119,108.08,"$28,291.06",2025/11/16,11/17/2025,19-Dec-2025,2025-12-18
SO0000332,CUST0010,PRD0046,WH04,SM1,6,6,29.78,867.3,2025/09/01,2025/09/02,2025-09-07,2025-09-06
SO0000333,CUST0134,PRD0026,WH06,SM4,13,13,15.82,6982.95,2025-11-18,2025-11-20,2025-12-04,2025-12-07
SO0000334,CUST0043,PRD0038,WH04,SM2,26,26,26.02,11817.26,04/27/2025,2025-04-30,2025-06-01,2025-05-31
SO0000335,CUST0022,PRD0049,WH04,SM1,205,194,860.65,81714.74,2024-07-09,2024-07-10,2024-07-15,07/25/2024
SO0000336,CUST0059,PRD0021,WH06,SM2,48,48,30.99,15374.4,2024-05-30,05/31/2024,02-Jul-2024,2024-06-30
SO0000337,CUST0191,PRD0046,WH03,SM2,129,129,131.9,18646.95,2025-05-04,2025-05-07,2025-06-08,2025-06-07
SO0000338,CUST0024,PRD0015,WH01,SM2,6,6,5.54,2174.64,2024-05-18,2024-05-21,06/22/2024,2024/06/21
SO0000339,CUST0127,PRD0013,WH06,SM3,21,,40.08,4702.74,2024-09-13,2024-09-14,2024-09-23,22-Sep-2024
SO0000340,CUST0048,PRD0026,WH04,SM1,99,99,474.28,"$53,177.85",2024-11-11,2024-11-13,2024/11/18,2024/11/17
SO0000341,CUST0165,PRD0013,WH04,SM3,47,,57.19,9405.48,20-Dec-2024,2024-12-23,2025-01-01,2024-12-31
SO0000342,CUST0013,PRD0007,WH02,SM1,156,133,648.02,4636.38,2024-12-15,12/17/2024,2024-12-22,2024/12/20
SO0000343,CUST0116,PRD0048,WH01,SM2,259,259,231.97,129976.56,2024-08-04,07-Aug-2024,2024-09-08,2024-09-13
SO0000344,CUST0172,PRD0026,WH06,SM4,265,265,248.84,142344.75,2025-05-17,2025-05-19,06/02/2025,
SO0000345,CUST0016,PRD0035,WH06,SM3,209,203,301.41,49262.01,2025-11-11,2025-11-13,2025-11-22,2025-11-30
SO0000346,CUST0002,PRD0038,WH04,SM1,287,287,1208.72,130444.37,2025-10-22,2025-10-25,2025/10/30,2025-10-29
SO0000347,CUST0084,PRD0035,WH06,SM2,80,68,67.89,16501.56,,2024-04-16,2024-05-18,2024-05-16
SO0000348,CUST0153,PRD0064,WH01,SM1,13,,51.85,1016.4,2025-10-02,2025-10-03,2025-10-08,12-Oct-2025
SO0000349,CUST0194,PRD0004,WH05,SM3,48,48,79.72,1529.28,2024-04-09,2024-04-11,2024-04-20,2024-04-19
SO0000350,CUST0101,PRD0065,WH05,SM1,148,148,722.7,65515.16,29-May-2024,01-Jun-2024,2024-06-06,2024-06-04
SO0000351,CUST0126,PRD0024,WH06,SM3,114,114,,40227.18,2024-04-28,2024-05-01,2024-05-10,2024-05-09
SO0000352,CUST0171,PRD0041,WH02,SM3,192,167,281.36,39702.58,2024-02-29,2024-03-03,03/12/2024,2024/03/09
SO0000353,CUST0073,PRD0004,WH01,SM2,31,31,30.51,987.66,2025-04-11,2025-04-13,2025-05-15,2025-05-12
SO0000354,CUST0139,PRD0068,WH03,SM2,283,283,236.77,173040.35,2024-06-24,2024-06-27,2024-07-29,2024-07-27
SO0000355,CUST0016,PRD0017,WH01,SM3,186,171,$211.51,"67,787.82",2024-08-29,2024-08-31,2024-09-09,06-Sep-2024
SO0000356,CUST0107,PRD0027,WH06,SM1,256,256,1073.33,136616.96,2024/11/18,19-Nov-2024,2024-11-24,2024-11-23
SO0000357,CUST0116,PRD0034,WH03,SM4,92,92,81.79,15439.44,2025-01-08,,24-Jan-2025,01/28/2025
SO0000358,CUST0031,PRD0013,WH04,SM3,135,135,183.05,30231.9,2024/07/14,2024-07-15,2024-07-24,2024-07-23
SO0000359,CUST0108,PRD0038,WH04,SM3,254,254,426.16,115445.54,2024-02-19,2024-02-20,2024-02-29,2024-02-26
SO0000360,CUST0137,PRD0007,WH04,SM3,256,256,$428.99,8924.16,2024-06-11,2024-06-14,2024-06-23,2024-06-21
SO0000361,CUST0032,PRD0031,WH03,SM2,159,159,154.86,15111.36,02/08/2025,2025/02/10,2025-03-14,2025-03-13
SO0000362,CUST0131,PRD0077,WH04,SM1,26,26,99.69,3802.24,2024-02-27,2024/02/29,2024-03-05,2024-03-02
SO0000363,CUST0051,PRD0078,WH03,SM2,135,135,119.29,"$56,142.45",2025-10-04,2025-10-05,11/06/2025,2025-11-08
SO0000364,CUST0113,PRD0004,WH02,SM3,224,224,280.36,7136.64,2025/11/08,2025-11-10,2025-11-19,16-Nov-2025
SO0000365,CUST0125,PRD0042,WH03,SM4,283,283,259.54,56908.47,2024-11-04,2024-11-05,2024-11-19,2024-11-18
SO0000366,CUST0023,PRD0013,WH04,SM4,132,132,157.54,29560.08,2024-09-05,2024-09-08,2024/09/22,2024-10-01
SO0000367,CUST0017,PRD0073,WH02,SM4,271,205,256.79,"93,838.75",03/17/2024,2024/03/18,2024-04-01,2024-03-31
SO0000368,CUST0047,PRD0071,WH04,SM3,281,281,505.49,148407.34,2024-12-29,2024-12-31,09-Jan-2025,2025-01-07
SO0000369,CUST0119,PRD0046,WH03,SM3,296,296,553.57,"42,786.80",2025-11-04,,2025-11-14,2025/11/17
SO0000370,CUST0012,PRD0034,WH03,SM3,171,171,306.5,28697.22,2024-04-01,2024-04-03,2024-04-12,2024-04-11
SO0000371,CUST0005,PRD0080,WH01,SM4,,259,233.37,131310.41,2024-01-08,2024-01-11,2024-01-25,2024-01-23
SO0000372,CUST0099,PRD0005,WH03,SM4,163,163,134.38,76963.71,26-Apr-2024,2024-04-28,2024-05-12,22-May-2024
SO0000373,CUST0040,PRD0079,WH01,SM4,230,230,255.85,46377.2,19-Nov-2024,2024-11-21,2024-12-05,2024-12-03
SO0000374,CUST0047,PRD0018,WH04,SM3,75,75,120.98,17568.75,09/26/2024,28-Sep-2024,2024-10-07,10/06/2024
SO0000375,CUST0061,PRD0023,WH03,SM1,223,223,973.71,19193.61,2024-03-12,2024-03-15,2024/03/20,
SO0000376,CUST0089,PRD0022,WH06,SM1,176,176,,88253.44,09/20/2025,2025-09-21,2025-09-26,2025-09-24
SO0000377,CUST0194,PRD0028,WH04,SM1,26,26,83.53,8385.78,2025-07-28,2025-07-31,2025-08-05,2025-08-04
SO0000378,CUST0184,PRD0011,WH06,SM2,225,216,210.11,28775.52,2024-09-02,09/03/2024,2024-10-05,2024-10-04
SO0000379,CUST0025,PRD0027,WH02,SM1,157,94,$341.13,50164.04,11/19/2025,2025-11-22,2025-11-27,2025-11-26
SO0000380,CUST0190,PRD0008,WH03,SM1,90,90,418.81,49498.2,2024/06/02,2024-06-05,2024-06-10,2024-06-08
SO0000381,CUST0025,PRD0072,WH02,SM1,139,139,,15672.25,2024/03/02,03/04/2024,2024-03-09,03/08/2024
SO0000382,CUST0114,PRD0054,WH04,SM2,130,125,83.46,"$8,315.00",2025-01-24,2025/01/26,27-Feb-2025,2025-03-09
SO0000383,CUST0054,PRD0011,WH05,SM2,109,109,97.37,14520.98,20-Nov-2025,2025-11-22,12/24/2025,2025-12-23
SO0000384,CUST0050,PRD0067,WH04,SM4,26,26,26.5,3496.22,11/21/2024,2024-11-24,2024-12-08,2024/12/07
SO0000385,CUST0010,PRD0031,WH03,SM3,23,23,36.97,2185.92,2025-11-04,07-Nov-2025,2025-11-16,15-Nov-2025
SO0000386,CUST0141,PRD0021,WH02,SM2,185,132,$100.25,42279.6,2025/07/27,30-Jul-2025,2025-08-31,2025-08-30
SO0000387,CUST0034,PRD0067,WH02,SM2,208,208,181.22,27969.76,15-Apr-2025,2025-04-18,2025-05-20,2025-05-22
SO0000388,CUST0057,PRD0034,WH05,SM4,296,296,238.34,49674.72,2025-09-15,2025-09-18,2025-10-02,09/30/2025
SO0000389,CUST0073,PRD0079,WH01,SM3,147,147,229.53,,2025-08-29,2025-08-30,08-Sep-2025,2025/09/07
SO0000390,CUST0025,PRD0008,WH01,SM4,156,156,161.44,85796.88,2024-05-13,2024-05-16,2024-05-30,2024-05-27
SO0000391,CUST0060,PRD0035,WH03,SM3,52,52,72.16,12618.84,2025-03-02,2025-03-04,2025-03-13,03/10/2025
SO0000392,CUST0166,PRD0052,WH03,SM2,283,265,203.69,97861.85,03/18/2025,2025-03-20,2025-04-21,2025-04-25
SO0000393,CUST0035,PRD0077,WH06,SM1,89,89,308.24,13015.36,12/02/2024,2024-12-03,12/08/2024,2024-12-07
SO0000394,CUST0094,PRD0034,WH05,SM3,107,107,165.52,17956.74,08/07/2024,08-Aug-2024,2024/08/17,2024-08-15
SO0000395,CUST0138,PRD0041,WH01,SM1,88,88,376.56,20921.12,2024-10-12,10/15/2024,2024-10-20,2024-10-18
SO0000396,CUST0123,PRD0055,WH05,SM4,128,128,109.84,50721.28,2024-04-17,2024-04-19,2024-05-03,2024-05-01
SO0000397,CUST0154,PRD0045,WH06,SM4,86,86,69.95,30780.26,15-Aug-2025,2025-08-16,30-Aug-2025,2025-08-29
SO0000398,CUST0183,PRD0046,WH03,SM4,70,70,66.42,,2025-06-16,2025-06-18,2025-07-02,
SO0000399,CUST0121,PRD0031,WH06,SM2,68,,62.05,6462.72,2025-02-08,2025-02-09,2025-03-13,2025-03-10
SO0000400,CUST0161,PRD0046,WH03,SM1,86,86,335.73,12431.3,2024-07-18,2024-07-19,2024-07-24,07/29/2024
SO0000401,CUST0067,PRD0044,WH05,SM4,38,38,47.27,14821.52,05/28/2024,05/31/2024,2024-06-14,2024-06-13
SO0000402,CUST0092,PRD0012,WH01,SM2,234,210,$193.44,26103.0,2025-02-05,02/07/2025,11-Mar-2025,2025-03-08
SO0000403,CUST0127,PRD0010,WH05,SM3,15,15,18.94,1101.45,,04/15/2024,2024-04-24,2024-04-28
SO0000404,CUST0139,PRD0032,WH06,SM1,68,68,345.45,15896.36,21-Jan-2025,2025-01-24,01/29/2025,27-Jan-2025
SO0000405,CUST0008,PRD0068,WH03,SM1,122,122,406.4,74596.9,2024-01-06,2024-01-09,2024/01/14,2024-01-11
SO0000406,CUST0009,PRD0053,WH01,SM1,202,202,972.95,"90,635.38",2025-02-26,2025/02/28,2025-03-05,03-Mar-2025
SO0000407,CUST0170,PRD0057,WH04,SM1,75,75,265.61,8832.75,08/16/2024,2024-08-18,2024-08-23,22-Aug-2024
SO0000408,CUST0057,PRD0021,WH06,SM1,181,181,852.94,57974.3,17-Jun-2025,2025-06-18,2025-06-23,2025-06-22
