PO_ID,SUPPLIER_KEY,PRODUCT_KEY,WAREHOUSE_KEY,ORDER_DATE_KEY,PROMISED_DATE_KEY,RECEIVED_DATE_KEY,ORDER_QTY,RECEIVED_QTY,UNIT_COST,PO_AMOUNT
PO000302,SUP018,PRD0017,WH02,20240306,20240416,20240413,711,711,296.9,211095.9
PO000303,SUP001,PRD0023,WH01,20250709,20250721,20250801,1321,1321,48.11,63553.31
PO000304,SUP013,PRD0014,WH02,20250729,20250810,20250810,667,667,61.84,41247.28
PO000305,SUP020,PRD0064,WH01,20250520,20250629,20250720,1495,1495,48.68,72776.6
PO000306,SUP020,PRD0038,WH03,20250223,20250404,20250403,189,189,258.78,48909.42
PO000307,SUP002,PRD0035,WH04,20240930,20241019,20241016,840,639,152.58,128167.2
PO000308,SUP024,PRD0022,WH01,20250103,20250115,20250115,244,244,322.72,78743.68
PO000309,SUP017,PRD0019,WH05,20241220,20241229,20241228,970,970,382.47,370995.9
PO000310,SUP001,PRD0023,WH01,20240422,20240504,20240504,532,532,48.11,25594.52
PO000311,SUP016,PRD0025,WH03,20240225,20240315,20240312,468,468,167.97,78609.96
PO000312,SUP006,PRD0027,WH06,20240621,20240724,20240722,68,68,299.68,20378.24
PO000313,SUP013,PRD0009,WH05,20241104,20241116,20241115,957,957,129.79,124209.03
PO000314,SUP002,PRD0072,WH01,20240419,20240508,20240513,328,328,84.7,27781.6
PO000315,SUP010,PRD0010,WH04,20240313,20240402,20240402,188,188,42.31,7954.28
PO000316,SUP010,PRD0042,WH03,20250802,20250822,20250822,555,555,134.36,74569.8
PO000317,SUP020,PRD0055,WH01,20240911,20241021,20241018,943,943,270.14,254742.02
PO000318,SUP004,PRD0015,WH06,20250201,20250216,20250214,144,144,272.68,39265.92
PO000319,SUP003,PRD0002,WH04,20241222,20250126,20250125,851,851,270.53,230221.03
PO000320,SUP009,PRD0044,WH06,20250514,20250525,20250524,672,648,216.5,145488.0
PO000321,SUP021,PRD0001,WH01,20250518,20250607,20250607,920,920,358.98,330261.6
PO000322,SUP010,PRD0042,WH03,20240720,20240809,20240806,1430,1430,134.36,192134.8
PO000323,SUP008,PRD0006,WH05,20250730,20250810,20250809,241,241,208.45,50236.45
PO000324,SUP020,PRD0038,WH01,20240909,20241019,20241018,578,457,258.78,149574.84
PO000325,SUP017,PRD0080,WH01,20250721,20250730,20250729,405,405,376.53,152494.65
PO000326,SUP002,PRD0076,WH04,20241002,20241021,20241018,466,466,354.24,165075.84
PO000327,SUP016,PRD0025,WH05,20240316,20240404,20240402,527,527,167.97,88520.19
PO000328,SUP024,PRD0022,WH06,20250531,20250612,20250612,315,315,322.72,101656.8
PO000329,SUP020,PRD0056,WH02,20240121,20240301,20240301,189,189,111.86,21141.54
PO000330,SUP024,PRD0022,WH04,20250609,20250621,20250619,1171,1171,322.72,377905.12
PO000331,SUP020,PRD0059,WH06,20240130,20240310,20240330,1216,968,194.35,236329.6
PO000332,SUP025,PRD0075,WH02,20240520,20240530,20240527,190,190,246.56,46846.4
PO000333,SUP012,PRD0041,WH01,20250214,20250224,20250222,1400,1400,169.67,237538.0
PO000334,SUP021,PRD0001,WH04,20251002,20251022,20251019,877,768,358.98,314825.46
PO000335,SUP012,PRD0052,WH04,20241004,20241014,20241014,551,551,211.44,116503.44
PO000336,SUP013,PRD0053,WH06,20240323,20240404,20240403,618,618,241.84,149457.12
PO000337,SUP012,PRD0063,WH03,20240607,20240617,20240702,1074,1074,179.71,193008.54
PO000338,SUP020,PRD0078,WH03,20250901,20251011,20251008,103,103,256.38,26407.14
PO000339,SUP018,PRD0032,WH05,20250509,20250619,20250707,337,301,160.48,54081.76
PO000340,SUP024,PRD0011,WH02,20240309,20240321,20240321,935,935,100.18,93668.3
PO000341,SUP024,PRD0018,WH01,20240918,20240930,20240929,754,754,162.04,122178.16
PO000342,SUP013,PRD0009,WH03,20240628,20240710,20240709,265,265,129.79,34394.35
PO000343,SUP020,PRD0078,WH06,20240430,20240609,20240607,772,772,256.38,197925.36
PO000344,SUP010,PRD0040,WH02,20250729,20250818,20250818,1032,1032,257.63,265874.16
PO000345,SUP005,PRD0007,WH02,20250224,20250308,20250305,1276,1276,22.74,29016.24
PO000346,SUP010,PRD0040,WH05,20240502,20240522,20240521,918,918,257.63,236504.34
PO000347,SUP001,PRD0023,WH01,20250318,20250330,20250328,1058,1058,48.11,50900.38
PO000348,SUP009,PRD0044,WH03,20241008,20241019,20241019,363,363,216.5,78589.5
PO000349,SUP006,PRD0004,WH01,20240211,20240315,20240314,214,214,19.78,4232.92
PO000350,SUP005,PRD0013,WH02,20241101,20241113,20241111,678,678,127.58,86499.24
PO000351,SUP003,PRD0077,WH03,20240505,20240609,20240630,377,377,77.5,29217.5
PO000352,SUP023,PRD0008,WH01,20240615,20240626,20240626,1019,1019,300.7,306413.3
PO000353,SUP010,PRD0040,WH04,20250820,20250909,20250906,307,307,257.63,79092.41
PO000354,SUP013,PRD0014,WH05,20250427,20250509,20250508,182,182,61.84,11254.88
PO000355,SUP016,PRD0051,WH06,20240401,20240420,20240417,599,599,72.66,43523.34
PO000356,SUP004,PRD0015,WH02,20250801,20250816,20250814,567,567,272.68,154609.56
PO000357,SUP004,PRD0047,WH06,20250125,20250209,20250209,210,210,247.68,52012.8
PO000358,SUP010,PRD0058,WH02,20250817,20250906,20250919,250,250,293.23,73307.5
PO000359,SUP022,PRD0037,WH05,20250523,20250601,20250530,1265,1265,361.55,457360.75
PO000360,SUP005,PRD0013,WH05,20240818,20240830,20240827,90,90,127.58,11482.2
PO000361,SUP008,PRD0006,WH02,20241229,20250109,20250109,87,87,208.45,18135.15
PO000362,SUP018,PRD0032,WH05,20241226,20250205,20250204,1001,716,160.48,160640.48
PO000363,SUP018,PRD0032,WH05,20250504,20250614,20250614,614,614,160.48,98534.72
PO000364,SUP017,PRD0080,WH06,20240617,20240626,20240626,781,781,376.53,294069.93
PO000365,SUP024,PRD0022,WH03,20240814,20240826,20240825,1093,1093,322.72,352732.96
PO000366,SUP001,PRD0069,WH06,20240615,20240627,20240714,240,240,25.4,6096.0
PO000367,SUP017,PRD0026,WH05,20240720,20240729,20240729,454,454,347.66,157837.64
PO000368,SUP017,PRD0066,WH02,20240419,20240428,20240428,806,806,261.8,211010.8
PO000369,SUP002,PRD0028,WH05,20240125,20240213,20240210,1054,837,239.8,252749.2
PO000370,SUP019,PRD0003,WH05,20251001,20251105,20251103,1276,945,308.62,393799.12
PO000371,SUP004,PRD0012,WH05,20240220,20240306,20240303,820,820,75.81,62164.2
PO000372,SUP024,PRD0071,WH03,20250826,20250907,20250907,384,384,309.98,119032.32
PO000373,SUP020,PRD0059,WH06,20240103,20240212,20240211,916,916,194.35,178024.6
PO000374,SUP005,PRD0068,WH06,20250612,20250624,20250622,634,634,364.7,231219.8
PO000375,SUP022,PRD0037,WH03,20240811,20240820,20240818,788,788,361.55,284901.4
PO000376,SUP005,PRD0068,WH05,20241218,20241230,20241228,669,669,364.7,243984.3
PO000377,SUP022,PRD0037,WH01,20240710,20240719,20240718,1315,1315,361.55,475438.25
PO000378,SUP023,PRD0008,WH06,20241129,20241210,20241208,461,461,300.7,138622.7
PO000379,SUP020,PRD0078,WH06,20241103,20241213,20241227,767,696,256.38,196643.46
PO000380,SUP024,PRD0050,WH06,20241226,20250107,20250105,678,678,105.09,71251.02
PO000381,SUP024,PRD0071,WH03,20240924,20241006,20241004,1417,1417,309.98,439241.66
PO000382,SUP001,PRD0067,WH03,20241230,20250111,20250108,977,977,100.13,97827.01
PO000383,SUP002,PRD0035,WH01,20250715,20250803,20250825,570,570,152.58,86970.6
PO000384,SUP017,PRD0019,WH02,20241022,20241031,20241028,1067,1067,382.47,408095.49
PO000385,SUP001,PRD0023,WH01,20240902,20240914,20240924,1070,1070,48.11,51477.7
PO000386,SUP012,PRD0052,WH02,20240330,20240409,20240408,1319,1319,211.44,278889.36
PO000387,SUP017,PRD0066,WH03,20240901,20240910,20240907,1314,1314,261.8,344005.2
PO000388,SUP002,PRD0035,WH05,20240326,20240414,20240411,1322,1322,152.58,201710.76
PO000389,SUP004,PRD0012,WH01,20240504,20240519,20240531,342,342,75.81,25927.02
PO000390,SUP009,PRD0044,WH04,20251009,20251020,20251017,243,243,216.5,52609.5
PO000391,SUP008,PRD0006,WH05,20240301,20240312,20240310,275,275,208.45,57323.75
PO000392,SUP009,PRD0044,WH05,20241123,20241204,20241202,351,351,216.5,75991.5
PO000393,SUP005,PRD0007,WH04,20250721,20250802,20250730,1100,832,22.74,25014.0
PO000394,SUP022,PRD0037,WH04,20251010,20251019,20251017,76,76,361.55,27477.8
PO000395,SUP008,PRD0043,WH03,20240409,20240420,20240419,824,824,379.8,312955.2
PO000396,SUP023,PRD0008,WH03,20240421,20240502,20240429,1323,1323,300.7,397826.1
PO000397,SUP010,PRD0010,WH03,20240910,20240930,20240929,1020,1020,42.31,43156.2
PO000398,SUP004,PRD0021,WH01,20250112,20250127,20250125,215,215,170.55,36668.25
PO000399,SUP024,PRD0011,WH03,20251014,20251026,20251026,646,646,100.18,64716.28
PO000400,SUP017,PRD0026,WH01,20240521,20240530,20240529,918,918,347.66,319151.88
PO000401,SUP010,PRD0010,WH04,20240421,20240511,20240511,1288,1288,42.31,54495.28
PO000402,SUP018,PRD0060,WH03,20240621,20240801,20240818,1265,962,380.72,481610.8
PO000403,SUP003,PRD0002,WH01,20250817,20250921,20251005,729,660,270.53,197216.37
PO000404,SUP010,PRD0010,WH02,20240121,20240210,20240210,761,761,42.31,32197.91
PO000405,SUP024,PRD0022,WH05,20240915,20240927,20240926,734,734,322.72,236876.48
PO000406,SUP008,PRD0065,WH04,20240321,20240401,20240401,376,376,335.57,126174.32
PO000407,SUP006,PRD0027,WH05,20240416,20240519,20240516,856,656,299.68,256526.08
PO000408,SUP001,PRD0069,WH05,20250915,20250927,20250927,1306,1306,25.4,33172.4
PO000409,SUP021,PRD0005,WH04,20240102,20240122,20240209,874,874,324.26,283403.24
PO000410,SUP021,PRD0001,WH01,20240806,20240826,20240824,664,664,358.98,238362.72
PO000411,SUP006,PRD0034,WH03,20250914,20251017,20251023,724,650,103.51,74941.24
PO000412,SUP021,PRD0001,WH06,20250217,20250309,20250401,419,419,358.98,150412.62
PO000413,SUP022,PRD0037,WH01,20240218,20240227,20240309,428,428,361.55,154743.4
PO000414,SUP006,PRD0027,WH06,20241112,20241215,20241213,1279,1279,299.68,383290.72
PO000415,SUP013,PRD0053,WH03,20251022,20251103,20251031,592,592,241.84,143169.28
PO000416,SUP003,PRD0054,WH06,20240929,20241103,20241101,889,807,39.65,35248.85
PO000417,SUP018,PRD0016,WH01,20241225,20250204,20250213,117,117,234.54,27441.18
PO000418,SUP002,PRD0072,WH04,20241227,20250115,20250112,265,265,84.7,22445.5
PO000419,SUP018,PRD0017,WH05,20250325,20250505,20250502,730,639,296.9,216737.0
PO000420,SUP016,PRD0061,WH02,20240507,20240526,20240523,1455,1455,53.16,77347.8
PO000421,SUP008,PRD0029,WH01,20250724,20250804,20250801,546,426,61.83,33759.18
PO000422,SUP024,PRD0022,WH01,20251103,20251115,20251112,171,171,322.72,55185.12
PO000423,SUP006,PRD0034,WH06,20240406,20240509,20240529,123,123,103.51,12731.73
PO000424,SUP012,PRD0041,WH02,20250710,20250720,20250720,901,901,169.67,152872.67
PO000425,SUP025,PRD0075,WH05,20250709,20250719,20250716,407,407,246.56,100349.92
PO000426,SUP010,PRD0058,WH04,20250519,20250608,20250605,1276,1276,293.23,374161.48
PO000427,SUP021,PRD0005,WH04,20240909,20240929,20240929,455,348,324.26,147538.3
PO000428,SUP005,PRD0007,WH06,20241114,20241126,20241126,281,281,22.74,6389.94
PO000429,SUP002,PRD0035,WH06,20250724,20250812,20250811,1319,1319,152.58,201253.02
PO000430,SUP024,PRD0011,WH03,20240413,20240425,20240422,221,221,100.18,22139.78
PO000431,SUP003,PRD0048,WH03,20250717,20250821,20250909,884,884,374.7,331234.8
PO000432,SUP024,PRD0050,WH04,20250918,20250930,20250928,1064,1064,105.09,111815.76
PO000433,SUP002,PRD0072,WH04,20250408,20250427,20250425,678,678,84.7,57426.6
PO000434,SUP018,PRD0016,WH03,20240820,20240930,20241012,1454,1340,234.54,341021.16
PO000435,SUP002,PRD0076,WH04,20250115,20250203,20250131,308,308,354.24,109105.92
PO000436,SUP018,PRD0060,WH02,20240204,20240316,20240313,1451,1216,380.72,552424.72
PO000437,SUP003,PRD0054,WH02,20250925,20251030,20251111,680,659,39.65,26962.0
PO000438,SUP001,PRD0062,WH03,20240820,20240901,20240901,437,437,184.46,80609.02
PO000439,SUP005,PRD0007,WH03,20240208,20240220,20240220,215,215,22.74,4889.1
PO000440,SUP002,PRD0031,WH01,20250624,20250713,20250710,203,154,73.98,15017.94
PO000441,SUP009,PRD0044,WH01,20250323,20250403,20250401,1087,1087,216.5,235335.5
PO000442,SUP006,PRD0034,WH04,20250227,20250401,20250329,1478,1478,103.51,152987.78
PO000443,SUP016,PRD0025,WH03,20240206,20240225,20240319,405,405,167.97,68027.85
PO000444,SUP004,PRD0047,WH05,20250525,20250609,20250606,54,54,247.68,13374.72
PO000445,SUP024,PRD0050,WH01,20250309,20250321,20250321,980,980,105.09,102988.2
PO000446,SUP008,PRD0030,WH02,20250623,20250704,20250703,1032,1032,65.68,67781.76
PO000447,SUP016,PRD0051,WH06,20250716,20250804,20250801,1199,1199,72.66,87119.34
PO000448,SUP010,PRD0040,WH01,20240524,20240613,20240611,1201,1201,257.63,309413.63
PO000449,SUP013,PRD0053,WH01,20240523,20240604,20240603,348,348,241.84,84160.32
PO000450,SUP020,PRD0059,WH04,20250920,20251030,20251027,154,154,194.35,29929.9
PO000451,SUP002,PRD0076,WH06,20241227,20250115,20250114,1007,886,354.24,356719.68
PO000452,SUP012,PRD0041,WH04,20241024,20241103,20241103,596,596,169.67,101123.32
PO000453,SUP012,PRD0063,WH06,20240714,20240724,20240722,665,665,179.71,119507.15
PO000454,SUP010,PRD0058,WH06,20250310,20250330,20250330,1281,1281,293.23,375627.63
PO000455,SUP010,PRD0058,WH05,20250527,20250616,20250616,741,741,293.23,217283.43
PO000456,SUP024,PRD0071,WH06,20240102,20240114,20240111,514,514,309.98,159329.72
PO000457,SUP014,PRD0039,WH03,20250110,20250203,20250131,248,248,208.12,51613.76
PO000458,SUP017,PRD0080,WH06,20251106,20251115,20251112,713,713,376.53,268465.89
PO000459,SUP004,PRD0012,WH06,20240709,20240724,20240721,1245,1245,75.81,94383.45
PO000460,SUP017,PRD0026,WH03,20240710,20240719,20240719,1334,1334,347.66,463778.44
PO000461,SUP022,PRD0037,WH03,20250820,20250829,20250829,135,135,361.55,48809.25
PO000462,SUP024,PRD0071,WH05,20240212,20240224,20240221,455,455,309.98,141040.9
PO000463,SUP014,PRD0039,WH01,20240927,20241021,20241020,857,857,208.12,178358.84
PO000464,SUP006,PRD0024,WH04,20241107,20241210,20241215,227,227,214.65,48725.55
PO000465,SUP002,PRD0072,WH03,20250626,20250715,20250713,820,820,84.7,69454.0
PO000466,SUP002,PRD0035,WH01,20240328,20240416,20240415,1291,1291,152.58,196980.78
PO000467,SUP005,PRD0007,WH04,20241022,20241103,20241101,1266,1266,22.74,28788.84
PO000468,SUP022,PRD0033,WH06,20240413,20240422,20240420,701,701,341.2,239181.2
PO000469,SUP003,PRD0002,WH03,20250619,20250724,20250721,237,237,270.53,64115.61
PO000470,SUP019,PRD0003,WH03,20250305,20250409,20250407,448,383,308.62,138261.76
PO000471,SUP003,PRD0054,WH05,20241203,20250107,20250107,1288,935,39.65,51069.2
PO000472,SUP021,PRD0049,WH06,20240924,20241014,20241014,915,915,239.5,219142.5
PO000473,SUP018,PRD0032,WH02,20240414,20240525,20240522,575,575,160.48,92276.0
PO000474,SUP001,PRD0062,WH01,20250918,20250930,20250928,192,192,184.46,35416.32
PO000475,SUP005,PRD0007,WH04,20250316,20250328,20250325,1053,1053,22.74,23945.22
PO000476,SUP002,PRD0035,WH02,20240805,20240824,20240823,1369,1369,152.58,208882.02
PO000477,SUP005,PRD0068,WH01,20241008,20241020,20241018,1333,1333,364.7,486145.1
PO000478,SUP002,PRD0072,WH02,20250508,20250527,20250525,907,800,84.7,76822.9
PO000479,SUP013,PRD0053,WH02,20250504,20250516,20250513,1256,1256,241.84,303751.04
PO000480,SUP014,PRD0039,WH05,20241109,20241203,20241130,555,555,208.12,115506.6
PO000481,SUP002,PRD0072,WH03,20240724,20240812,20240817,798,798,84.7,67590.6
PO000482,SUP001,PRD0067,WH03,20250324,20250405,20250402,564,564,100.13,56473.32
PO000483,SUP001,PRD0023,WH03,20250323,20250404,20250403,944,944,48.11,45415.84
PO000484,SUP004,PRD0047,WH04,20250211,20250226,20250223,706,706,247.68,174862.08
PO000485,SUP010,PRD0058,WH05,20240219,20240310,20240321,593,593,293.23,173885.39
PO000486,SUP008,PRD0006,WH05,20241117,20241128,20241125,966,966,208.45,201362.7
PO000487,SUP012,PRD0041,WH05,20250221,20250303,20250228,855,855,169.67,145067.85
PO000488,SUP014,PRD0039,WH03,20251008,20251101,20251030,764,764,208.12,159003.68
PO000489,SUP003,PRD0002,WH06,20241223,20250127,20250216,813,662,270.53,219940.89
PO000490,SUP001,PRD0069,WH05,20240821,20240902,20240901,464,464,25.4,11785.6
PO000491,SUP013,PRD0009,WH01,20250112,20250124,20250122,328,328,129.79,42571.12
PO000492,SUP004,PRD0047,WH02,20240430,20240515,20240512,1455,1455,247.68,360374.4
PO000493,SUP024,PRD0079,WH06,20240302,20240314,20240312,98,98,124.03,12154.94
PO000494,SUP008,PRD0030,WH04,20250406,20250417,20250416,1298,1298,65.68,85252.64
PO000495,SUP023,PRD0008,WH05,20251101,20251112,20251111,946,946,300.7,284462.2
PO000496,SUP020,PRD0064,WH06,20250729,20250907,20250907,285,285,48.68,13873.8
PO000497,SUP017,PRD0019,WH04,20250131,20250209,20250209,1348,1348,382.47,515569.56
PO000498,SUP012,PRD0041,WH06,20240128,20240207,20240204,541,541,169.67,91791.47
PO000499,SUP012,PRD0063,WH01,20251102,20251112,20251109,655,655,179.71,117710.05
PO000500,SUP018,PRD0032,WH06,20241101,20241212,20250102,587,475,160.48,94201.76
PO000501,SUP006,PRD0027,WH01,20240715,20240817,20240817,388,388,299.68,116275.84
PO000502,SUP003,PRD0048,WH02,20250829,20251003,20251001,365,263,374.7,136765.5
PO000503,SUP005,PRD0007,WH02,20250522,20250603,20250601,564,564,22.74,12825.36
PO000504,SUP020,PRD0056,WH01,20250524,20250703,20250702,867,739,111.86,96982.62
PO000505,SUP017,PRD0026,WH03,20240707,20240716,20240713,378,378,347.66,131415.48
PO000506,SUP002,PRD0076,WH01,20251105,20251124,20251123,1032,1032,354.24,365575.68
PO000507,SUP020,PRD0078,WH01,20241103,20241213,20241211,626,596,256.38,160493.88
PO000508,SUP020,PRD0059,WH06,20241227,20250205,20250204,433,433,194.35,84153.55
PO000509,SUP021,PRD0036,WH04,20250525,20250614,20250612,516,516,25.52,13168.32
PO000510,SUP016,PRD0061,WH02,20250324,20250412,20250409,229,161,53.16,12173.64
PO000511,SUP006,PRD0070,WH04,20240427,20240530,20240611,572,572,340.52,194777.44
PO000512,SUP010,PRD0058,WH05,20240724,20240813,20240810,742,668,293.23,217576.66
PO000513,SUP001,PRD0067,WH05,20240902,20240914,20241001,586,586,100.13,58676.18
PO000514,SUP017,PRD0019,WH04,20251006,20251015,20251013,1122,1122,382.47,429131.34
PO000515,SUP008,PRD0065,WH06,20250430,20250511,20250508,997,997,335.57,334563.29
PO000516,SUP004,PRD0057,WH04,20240906,20240921,20240918,1196,1196,63.37,75790.52
PO000517,SUP020,PRD0038,WH04,20250514,20250623,20250620,295,295,258.78,76340.1
PO000518,SUP010,PRD0042,WH06,20250517,20250606,20250603,1463,1463,134.36,196568.68
PO000519,SUP006,PRD0034,WH05,20240925,20241028,20241026,1060,944,103.51,109720.6
PO000520,SUP003,PRD0002,WH06,20241001,20241105,20241122,148,148,270.53,40038.44
PO000521,SUP004,PRD0021,WH05,20250831,20250915,20250914,845,845,170.55,144114.75
PO000522,SUP003,PRD0077,WH03,20250117,20250221,20250314,1099,981,77.5,85172.5
PO000523,SUP001,PRD0067,WH06,20240411,20240423,20240422,1452,1452,100.13,145388.76
PO000524,SUP024,PRD0071,WH04,20250504,20250516,20250513,741,741,309.98,229695.18
PO000525,SUP020,PRD0078,WH04,20250204,20250316,20250313,1368,1368,256.38,350727.84
PO000526,SUP006,PRD0027,WH02,20241212,20250114,20250112,624,624,299.68,187000.32
PO000527,SUP025,PRD0075,WH04,20250508,20250518,20250518,301,301,246.56,74214.56
PO000528,SUP008,PRD0065,WH04,20250908,20250919,20250919,574,574,335.57,192617.18
PO000529,SUP005,PRD0068,WH06,20240812,20240824,20240824,89,89,364.7,32458.3
PO000530,SUP006,PRD0070,WH02,20241012,20241114,20241118,1072,1029,340.52,365037.44
PO000531,SUP019,PRD0046,WH02,20240508,20240612,20240706,509,509,84.95,43239.55
PO000532,SUP018,PRD0016,WH04,20250316,20250426,20250423,57,57,234.54,13368.78
PO000533,SUP025,PRD0075,WH01,20240930,20241010,20241010,1365,1365,246.56,336554.4
PO000534,SUP001,PRD0062,WH05,20240820,20240901,20240901,1115,1115,184.46,205672.9
PO000535,SUP002,PRD0072,WH06,20250418,20250507,20250505,1127,971,84.7,95456.9
PO000536,SUP018,PRD0016,WH04,20241004,20241114,20241203,708,505,234.54,166054.32
PO000537,SUP004,PRD0021,WH01,20241111,20241126,20241125,156,109,170.55,26605.8
PO000538,SUP018,PRD0032,WH05,20241026,20241206,20241206,1452,1452,160.48,233016.96
PO000539,SUP008,PRD0043,WH01,20240624,20240705,20240702,852,821,379.8,323589.6
PO000540,SUP008,PRD0065,WH03,20240326,20240406,20240405,195,195,335.57,65436.15
PO000541,SUP024,PRD0022,WH04,20250716,20250728,20250727,937,937,322.72,302388.64
PO000542,SUP008,PRD0065,WH01,20240303,20240314,20240312,354,354,335.57,118791.78
PO000543,SUP008,PRD0043,WH01,20240808,20240819,20240816,198,198,379.8,75200.4
PO000544,SUP004,PRD0021,WH06,20250329,20250413,20250419,1007,1007,170.55,171743.85
PO000545,SUP022,PRD0033,WH01,20240330,20240408,20240405,1444,1444,341.2,492692.8
PO000546,SUP005,PRD0013,WH03,20250321,20250402,20250331,789,789,127.58,100660.62
PO000547,SUP024,PRD0079,WH06,20250513,20250525,20250524,585,585,124.03,72557.55
PO000548,SUP006,PRD0004,WH01,20250326,20250428,20250426,1292,1292,19.78,25555.76
PO000549,SUP002,PRD0076,WH04,20240726,20240814,20240812,297,297,354.24,105209.28
PO000550,SUP008,PRD0006,WH02,20240114,20240125,20240123,596,596,208.45,124236.2
PO000551,SUP024,PRD0071,WH05,20250826,20250907,20250905,669,669,309.98,207376.62
PO000552,SUP023,PRD0008,WH04,20240810,20240821,20240820,490,490,300.7,147343.0
PO000553,SUP001,PRD0020,WH05,20250701,20250713,20250713,380,277,224.3,85234.0
PO000554,SUP001,PRD0023,WH06,20240514,20240526,20240524,1266,1266,48.11,60907.26
PO000555,SUP024,PRD0071,WH02,20240420,20240502,20240501,1147,1147,309.98,355547.06
PO000556,SUP024,PRD0018,WH02,20250613,20250625,20250625,525,525,162.04,85071.0
PO000557,SUP010,PRD0058,WH04,20251001,20251021,20251104,1165,1165,293.23,341612.95
PO000558,SUP019,PRD0003,WH02,20250808,20250912,20250910,536,536,308.62,165420.32
PO000559,SUP012,PRD0063,WH01,20250525,20250604,20250604,421,421,179.71,75657.91
PO000560,SUP001,PRD0069,WH01,20240616,20240628,20240626,114,114,25.4,2895.6
