SO_ID,CUSTOMER_KEY,PRODUCT_KEY,WAREHOUSE_KEY,SHIP_MODE_KEY,ORDER_DATE_KEY,SHIP_DATE_KEY,PROMISED_DATE_KEY,DELIVERY_DATE_KEY,ORDER_QTY,SHIPPED_QTY,FREIGHT_COST,REVENUE
SO0000250,CUST0041,PRD0021,WH06,SM3,20250715,20250718,20250727,20250725,145,145,176.33,46443.5
SO0000251,CUST0150,PRD0050,WH04,SM3,20241221,20241222,20241231,20241229,75,75,91.3,12875.25
SO0000252,CUST0064,PRD0042,WH01,SM4,20241113,20241114,20241128,20241127,200,200,229.28,40218.0
SO0000253,CUST0124,PRD0031,WH06,SM3,20250202,20250205,20250214,20250213,156,156,201.38,14826.24
SO0000254,CUST0193,PRD0003,WH03,SM3,20241208,20241211,20241220,20241219,106,106,189.67,43183.34
SO0000255,CUST0060,PRD0003,WH03,SM4,20250812,20250814,20250828,20250827,204,204,252.32,83107.56
SO0000256,CUST0175,PRD0031,WH01,SM4,20240716,20240719,20240802,20240731,263,263,274.43,24995.52
SO0000257,CUST0122,PRD0034,WH05,SM4,20240114,20240116,20240130,20240128,56,56,72.53,9397.92
SO0000258,CUST0102,PRD0020,WH01,SM4,20240102,20240105,20240119,20240117,56,56,62.0,20877.36
SO0000259,CUST0049,PRD0050,WH03,SM1,20250810,20250813,20250818,20250817,67,67,333.92,11501.89
SO0000260,CUST0187,PRD0050,WH04,SM3,20250419,20250422,20250501,20250428,26,26,32.94,4463.42
SO0000261,CUST0179,PRD0067,WH02,SM4,20240120,20240123,20240206,20240203,148,148,123.74,19901.56
SO0000262,CUST0046,PRD0030,WH02,SM1,20250803,20250805,20250810,20250808,97,97,325.79,8441.91
SO0000263,CUST0157,PRD0009,WH06,SM4,20250720,20250723,20250806,20250805,102,102,102.04,23191.74
SO0000264,CUST0020,PRD0047,WH04,SM3,20241115,20241118,20241127,20241126,10,10,19.11,3249.1
SO0000265,CUST0129,PRD0052,WH02,SM2,20241103,20241104,20241206,20241216,70,65,47.18,24003.85
SO0000266,CUST0128,PRD0058,WH03,SM2,20240121,20240124,20240225,20240224,240,234,224.87,110433.96
SO0000267,CUST0010,PRD0072,WH03,SM3,20251019,20251020,20251029,20251028,125,125,172.09,14093.75
SO0000268,CUST0062,PRD0013,WH04,SM3,20241013,20241015,20241024,20241101,265,265,446.79,59344.1
SO0000269,CUST0153,PRD0024,WH06,SM1,20251018,20251020,20251025,20251023,34,34,137.01,11997.58
SO0000270,CUST0173,PRD0027,WH06,SM1,20250611,20250612,20250617,20250623,23,23,113.29,12274.18
SO0000271,CUST0133,PRD0058,WH03,SM2,20250407,20250409,20250511,20250508,105,105,101.35,49553.7
SO0000272,CUST0093,PRD0052,WH06,SM3,20240608,20240610,20240619,20240618,291,291,395.85,107463.39
SO0000273,CUST0065,PRD0069,WH05,SM3,20250403,20250404,20250413,20250410,145,145,252.23,6053.75
SO0000274,CUST0172,PRD0074,WH01,SM2,20240527,20240529,20240630,20240628,229,229,172.64,26531.94
SO0000275,CUST0064,PRD0047,WH04,SM4,20240615,20240617,20240701,20240628,201,201,208.4,65306.91
SO0000276,CUST0163,PRD0034,WH05,SM1,20250724,20250726,20250731,20250729,74,74,347.77,12418.68
SO0000277,CUST0087,PRD0078,WH03,SM1,20240122,20240123,20240128,20240206,227,227,787.58,94402.49
SO0000278,CUST0184,PRD0036,WH04,SM4,20241212,20241213,20241227,20241225,166,166,156.61,7841.84
SO0000279,CUST0184,PRD0038,WH04,SM4,20240824,20240827,20240910,20240908,230,230,271.79,104537.3
SO0000280,CUST0116,PRD0005,WH04,SM1,20240810,20240813,20240818,20240815,196,196,922.46,92545.32
SO0000281,CUST0055,PRD0080,WH04,SM4,20240721,20240724,20240807,20240806,49,49,49.43,24842.51
SO0000282,CUST0007,PRD0076,WH03,SM4,20241230,20241231,20250114,20250113,163,163,181.6,98807.34
SO0000283,CUST0067,PRD0067,WH04,SM1,20240927,20240929,20241004,20241002,42,42,140.0,5647.74
SO0000284,CUST0104,PRD0034,WH05,SM4,20240714,20240715,20240729,20240726,13,13,14.41,2181.66
SO0000285,CUST0024,PRD0064,WH06,SM2,20241105,20241108,20241210,20241207,75,75,48.98,6930.0
SO0000286,CUST0200,PRD0053,WH06,SM4,20241229,20241231,20250114,20250113,11,11,13.12,4935.59
SO0000287,CUST0035,PRD0073,WH06,SM3,20250327,20250329,20250407,20250410,173,173,255.07,79190.75
SO0000288,CUST0152,PRD0060,WH01,SM4,20240417,20240420,20240504,20240501,249,249,291.32,125799.78
SO0000289,CUST0009,PRD0042,WH01,SM3,20240305,20240307,20240316,20240313,76,64,92.17,12869.76
SO0000290,CUST0181,PRD0076,WH04,SM2,20250911,20250914,20251016,20251015,188,188,163.49,113961.84
SO0000291,CUST0114,PRD0041,WH01,SM2,20240909,20240910,20241012,20241009,62,62,52.81,14739.88
SO0000292,CUST0186,PRD0028,WH04,SM1,20241108,20241111,20241116,20241115,57,57,234.02,18384.21
SO0000293,CUST0044,PRD0054,WH06,SM2,20250930,20251003,20251104,20251101,33,33,28.83,2195.16
SO0000294,CUST0172,PRD0019,WH04,SM3,20250130,20250131,20250209,20250207,275,275,345.26,151057.5
SO0000295,CUST0134,PRD0053,WH06,SM3,20251105,20251108,20251117,20251114,135,135,230.61,60573.15
SO0000296,CUST0140,PRD0048,WH04,SM3,20250906,20250909,20250918,20250917,32,32,45.6,16058.88
SO0000297,CUST0117,PRD0047,WH04,SM1,20241206,20241207,20241212,20241210,44,44,151.69,14296.04
SO0000298,CUST0031,PRD0038,WH02,SM1,20250625,20250627,20250702,20250629,217,217,967.49,98628.67
SO0000299,CUST0162,PRD0025,WH01,SM1,20240414,20240417,20240422,20240419,228,195,697.12,48909.9
SO0000300,CUST0134,PRD0030,WH02,SM4,20241116,20241117,20241201,20241130,171,152,172.0,13228.56
SO0000301,CUST0183,PRD0035,WH03,SM1,20241124,20241125,20241130,20241128,24,24,122.43,5824.08
SO0000302,CUST0076,PRD0022,WH06,SM1,20240414,20240415,20240420,20240418,215,215,895.74,107809.6
SO0000303,CUST0012,PRD0030,WH02,SM1,20241213,20241215,20241220,20241227,62,62,235.13,5395.86
SO0000304,CUST0171,PRD0010,WH05,SM3,20251026,20251029,20251107,20251106,221,221,277.55,16228.03
SO0000305,CUST0034,PRD0008,WH03,SM2,20240520,20240522,20240623,20240622,161,161,166.98,88546.78
SO0000306,CUST0123,PRD0066,WH04,SM1,20250220,20250221,20250226,20250223,252,252,988.0,86345.28
SO0000307,CUST0157,PRD0062,WH01,SM3,20250228,20250301,20250310,20250307,50,42,62.6,13840.68
SO0000308,CUST0054,PRD0030,WH06,SM2,20250331,20250401,20250503,20250501,152,152,120.91,13228.56
SO0000309,CUST0031,PRD0007,WH02,SM4,20240530,20240601,20240615,20240621,236,205,249.82,7146.3
SO0000310,CUST0020,PRD0025,WH05,SM3,20240302,20240305,20240314,20240311,34,34,57.19,8527.88
SO0000311,CUST0120,PRD0038,WH04,SM4,20241215,20241217,20241231,20241230,94,94,108.89,42723.94
SO0000312,CUST0023,PRD0004,WH01,SM2,20240629,20240630,20240801,20240730,270,270,262.06,8602.2
SO0000313,CUST0090,PRD0073,WH04,SM4,20240118,20240121,20240204,20240201,298,298,278.56,136409.5
SO0000314,CUST0088,PRD0037,WH04,SM3,20240709,20240712,20240721,20240718,212,212,285.45,144613.68
SO0000315,CUST0102,PRD0025,WH02,SM2,20241123,20241124,20241226,20241224,278,278,218.39,69727.96
SO0000316,CUST0158,PRD0051,WH05,SM3,20241208,20241209,20241218,20241215,25,25,48.61,2937.75
SO0000317,CUST0065,PRD0064,WH06,SM2,20241112,20241114,20241216,20241213,57,57,50.25,5266.8
SO0000318,CUST0099,PRD0079,WH03,SM3,20240620,20240621,20240630,20240629,139,139,237.24,28027.96
SO0000319,CUST0057,PRD0019,WH05,SM4,20250122,20250123,20250206,20250203,209,209,263.66,114803.7
SO0000320,CUST0116,PRD0046,WH03,SM3,20240910,20240913,20240922,20240929,224,224,372.29,32379.2
SO0000321,CUST0050,PRD0074,WH02,SM4,20241118,20241119,20241203,20241211,50,50,40.84,5793.0
SO0000322,CUST0060,PRD0051,WH05,SM1,20250827,20250828,20250902,20250831,45,45,221.47,5287.95
SO0000323,CUST0172,PRD0030,WH02,SM4,20241201,20241202,20241216,20241214,71,63,76.48,5482.89
SO0000324,CUST0031,PRD0035,WH06,SM2,20240521,20240524,20240625,20240623,30,30,29.01,7280.1
SO0000325,CUST0011,PRD0055,WH04,SM2,20250917,20250919,20251021,20251019,209,209,171.11,82818.34
SO0000326,CUST0030,PRD0004,WH05,SM3,20250330,20250401,20250410,20250407,247,247,334.82,7869.42
SO0000327,CUST0005,PRD0017,WH04,SM4,20240113,20240114,20240128,20240126,295,295,289.5,116943.9
SO0000328,CUST0122,PRD0025,WH01,SM1,20250621,20250623,20250628,20250625,297,297,1374.13,74493.54
SO0000329,CUST0067,PRD0015,WH01,SM4,20240429,20240501,20240515,20240512,141,141,137.14,51104.04
SO0000330,CUST0008,PRD0008,WH01,SM1,20250817,20250820,20250825,20250824,278,278,913.98,152894.44
SO0000331,CUST0036,PRD0041,WH01,SM2,20251116,20251117,20251219,20251218,119,119,108.08,28291.06
SO0000332,CUST0010,PRD0046,WH04,SM1,20250901,20250902,20250907,20250906,6,6,29.78,867.3
SO0000333,CUST0134,PRD0026,WH06,SM4,20251118,20251120,20251204,20251207,13,13,15.82,6982.95
SO0000334,CUST0043,PRD0038,WH04,SM2,20250427,20250430,20250601,20250531,26,26,26.02,11817.26
SO0000335,CUST0022,PRD0049,WH04,SM1,20240709,20240710,20240715,20240725,205,194,860.65,81714.74
SO0000336,CUST0059,PRD0021,WH06,SM2,20240530,20240531,20240702,20240630,48,48,30.99,15374.4
SO0000337,CUST0191,PRD0046,WH03,SM2,20250504,20250507,20250608,20250607,129,129,131.9,18646.95
SO0000338,CUST0024,PRD0015,WH01,SM2,20240518,20240521,20240622,20240621,6,6,5.54,2174.64
SO0000339,CUST0127,PRD0013,WH06,SM3,20240913,20240914,20240923,20240922,21,21,40.08,4702.74
SO0000340,CUST0048,PRD0026,WH04,SM1,20241111,20241113,20241118,20241117,99,99,474.28,53177.85
SO0000341,CUST0165,PRD0013,WH04,SM3,20241220,20241223,20250101,20241231,47,42,57.19,9405.48
SO0000342,CUST0013,PRD0007,WH02,SM1,20241215,20241217,20241222,20241220,156,133,648.02,4636.38
SO0000343,CUST0116,PRD0048,WH01,SM2,20240804,20240807,20240908,20240913,259,259,231.97,129976.56
SO0000344,CUST0172,PRD0026,WH06,SM4,20250517,20250519,20250602,20250530,265,265,248.84,142344.75
SO0000345,CUST0016,PRD0035,WH06,SM3,20251111,20251113,20251122,20251130,209,203,301.41,49262.01
SO0000346,CUST0002,PRD0038,WH04,SM1,20251022,20251025,20251030,20251029,287,287,1208.72,130444.37
SO0000347,CUST0084,PRD0035,WH06,SM2,20240414,20240416,20240518,20240516,80,68,67.89,16501.56
SO0000348,CUST0153,PRD0064,WH01,SM1,20251002,20251003,20251008,20251012,13,11,51.85,1016.4
SO0000349,CUST0194,PRD0004,WH05,SM3,20240409,20240411,20240420,20240419,48,48,79.72,1529.28
SO0000350,CUST0101,PRD0065,WH05,SM1,20240529,20240601,20240606,20240604,148,148,722.7,65515.16
SO0000351,CUST0126,PRD0024,WH06,SM3,20240428,20240501,20240510,20240509,114,114,154.96,40227.18
SO0000352,CUST0171,PRD0041,WH02,SM3,20240229,20240303,20240312,20240309,192,167,281.36,39702.58
SO0000353,CUST0073,PRD0004,WH01,SM2,20250411,20250413,20250515,20250512,31,31,30.51,987.66
SO0000354,CUST0139,PRD0068,WH03,SM2,20240624,20240627,20240729,20240727,283,283,236.77,173040.35
SO0000355,CUST0016,PRD0017,WH01,SM3,20240829,20240831,20240909,20240906,186,171,211.51,67787.82
SO0000356,CUST0107,PRD0027,WH06,SM1,20241118,20241119,20241124,20241123,256,256,1073.33,136616.96
SO0000357,CUST0116,PRD0034,WH03,SM4,20250108,20250110,20250124,20250128,92,92,81.79,15439.44
SO0000358,CUST0031,PRD0013,WH04,SM3,20240714,20240715,20240724,20240723,135,135,183.05,30231.9
SO0000359,CUST0108,PRD0038,WH04,SM3,20240219,20240220,20240229,20240226,254,254,426.16,115445.54
SO0000360,CUST0137,PRD0007,WH04,SM3,20240611,20240614,20240623,20240621,256,256,428.99,8924.16
SO0000361,CUST0032,PRD0031,WH03,SM2,20250208,20250210,20250314,20250313,159,159,154.86,15111.36
SO0000362,CUST0131,PRD0077,WH04,SM1,20240227,20240229,20240305,20240302,26,26,99.69,3802.24
SO0000363,CUST0051,PRD0078,WH03,SM2,20251004,20251005,20251106,20251108,135,135,119.29,56142.45
SO0000364,CUST0113,PRD0004,WH02,SM3,20251108,20251110,20251119,20251116,224,224,280.36,7136.64
SO0000365,CUST0125,PRD0042,WH03,SM4,20241104,20241105,20241119,20241118,283,283,259.54,56908.47
SO0000366,CUST0023,PRD0013,WH04,SM4,20240905,20240908,20240922,20241001,132,132,157.54,29560.08
SO0000367,CUST0017,PRD0073,WH02,SM4,20240317,20240318,20240401,20240331,271,205,256.79,93838.75
SO0000368,CUST0047,PRD0071,WH04,SM3,20241229,20241231,20250109,20250107,281,281,505.49,148407.34
SO0000369,CUST0119,PRD0046,WH03,SM3,20251104,20251105,20251114,20251117,296,296,553.57,42786.8
SO0000370,CUST0012,PRD0034,WH03,SM3,20240401,20240403,20240412,20240411,171,171,306.5,28697.22
SO0000371,CUST0005,PRD0080,WH01,SM4,20240108,20240111,20240125,20240123,259,259,233.37,131310.41
SO0000372,CUST0099,PRD0005,WH03,SM4,20240426,20240428,20240512,20240522,163,163,134.38,76963.71
SO0000373,CUST0040,PRD0079,WH01,SM4,20241119,20241121,20241205,20241203,230,230,255.85,46377.2
SO0000374,CUST0047,PRD0018,WH04,SM3,20240926,20240928,20241007,20241006,75,75,120.98,17568.75
SO0000375,CUST0061,PRD0023,WH03,SM1,20240312,20240315,20240320,20240317,223,223,973.71,19193.61
SO0000376,CUST0089,PRD0022,WH06,SM1,20250920,20250921,20250926,20250924,176,176,907.21,88253.44
SO0000377,CUST0194,PRD0028,WH04,SM1,20250728,20250731,20250805,20250804,26,26,83.53,8385.78
SO0000378,CUST0184,PRD0011,WH06,SM2,20240902,20240903,20241005,20241004,225,216,210.11,28775.52
SO0000379,CUST0025,PRD0027,WH02,SM1,20251119,20251122,20251127,20251126,157,94,341.13,50164.04
SO0000380,CUST0190,PRD0008,WH03,SM1,20240602,20240605,20240610,20240608,90,90,418.81,49498.2
SO0000381,CUST0025,PRD0072,WH02,SM1,20240302,20240304,20240309,20240308,139,139,536.14,15672.25
SO0000382,CUST0114,PRD0054,WH04,SM2,20250124,20250126,20250227,20250309,130,125,83.46,8315.0
SO0000383,CUST0054,PRD0011,WH05,SM2,20251120,20251122,20251224,20251223,109,109,97.37,14520.98
SO0000384,CUST0050,PRD0067,WH04,SM4,20241121,20241124,20241208,20241207,26,26,26.5,3496.22
SO0000385,CUST0010,PRD0031,WH03,SM3,20251104,20251107,20251116,20251115,23,23,36.97,2185.92
SO0000386,CUST0141,PRD0021,WH02,SM2,20250727,20250730,20250831,20250830,185,132,100.25,42279.6
SO0000387,CUST0034,PRD0067,WH02,SM2,20250415,20250418,20250520,20250522,208,208,181.22,27969.76
SO0000388,CUST0057,PRD0034,WH05,SM4,20250915,20250918,20251002,20250930,296,296,238.34,49674.72
SO0000389,CUST0073,PRD0079,WH01,SM3,20250829,20250830,20250908,20250907,147,147,229.53,29641.08
SO0000390,CUST0025,PRD0008,WH01,SM4,20240513,20240516,20240530,20240527,156,156,161.44,85796.88
SO0000391,CUST0060,PRD0035,WH03,SM3,20250302,20250304,20250313,20250310,52,52,72.16,12618.84
SO0000392,CUST0166,PRD0052,WH03,SM2,20250318,20250320,20250421,20250425,283,265,203.69,97861.85
SO0000393,CUST0035,PRD0077,WH06,SM1,20241202,20241203,20241208,20241207,89,89,308.24,13015.36
SO0000394,CUST0094,PRD0034,WH05,SM3,20240807,20240808,20240817,20240815,107,107,165.52,17956.74
SO0000395,CUST0138,PRD0041,WH01,SM1,20241012,20241015,20241020,20241018,88,88,376.56,20921.12
SO0000396,CUST0123,PRD0055,WH05,SM4,20240417,20240419,20240503,20240501,128,128,109.84,50721.28
SO0000397,CUST0154,PRD0045,WH06,SM4,20250815,20250816,20250830,20250829,86,86,69.95,30780.26
SO0000398,CUST0183,PRD0046,WH03,SM4,20250616,20250618,20250702,20250701,70,70,66.42,10118.5
SO0000399,CUST0121,PRD0031,WH06,SM2,20250208,20250209,20250313,20250310,68,68,62.05,6462.72
SO0000400,CUST0161,PRD0046,WH03,SM1,20240718,20240719,20240724,20240729,86,86,335.73,12431.3
SO0000401,CUST0067,PRD0044,WH05,SM4,20240528,20240531,20240614,20240613,38,38,47.27,14821.52
SO0000402,CUST0092,PRD0012,WH01,SM2,20250205,20250207,20250311,20250308,234,210,193.44,26103.0
SO0000403,CUST0127,PRD0010,WH05,SM3,20240412,20240415,20240424,20240428,15,15,18.94,1101.45
SO0000404,CUST0139,PRD0032,WH06,SM1,20250121,20250124,20250129,20250127,68,68,345.45,15896.36
SO0000405,CUST0008,PRD0068,WH03,SM1,20240106,20240109,20240114,20240111,122,122,406.4,74596.9
SO0000406,CUST0009,PRD0053,WH01,SM1,20250226,20250228,20250305,20250303,202,202,972.95,90635.38
SO0000407,CUST0170,PRD0057,WH04,SM1,20240816,20240818,20240823,20240822,75,75,265.61,8832.75
SO0000408,CUST0057,PRD0021,WH06,SM1,20250617,20250618,20250623,20250622,181,181,852.94,57974.3
SO0000409,CUST0083,PRD0070,WH03,SM2,20241119,20241122,20241224,20241221,268,268,223.5,117469.76
SO0000410,CUST0153,PRD0024,WH05,SM3,20240613,20240614,20240623,20240622,291,291,396.34,102685.17
SO0000411,CUST0119,PRD0062,WH01,SM3,20240920,20240921,20240930,20240927,194,194,348.42,63930.76
SO0000412,CUST0050,PRD0063,WH05,SM3,20251115,20251117,20251126,20251125,126,126,231.86,32748.66
SO0000413,CUST0111,PRD0053,WH06,SM4,20250329,20250331,20250414,20250425,139,139,157.5,62367.91
SO0000414,CUST0074,PRD0077,WH03,SM4,20250819,20250822,20250905,20250902,284,284,354.18,41532.16
SO0000415,CUST0049,PRD0010,WH01,SM4,20240821,20240824,20240907,20240906,55,55,63.48,4038.65
SO0000416,CUST0099,PRD0004,WH05,SM2,20250706,20250707,20250808,20250807,36,36,32.46,1146.96
SO0000417,CUST0163,PRD0038,WH04,SM3,20250604,20250606,20250615,20250614,218,218,414.21,99083.18
SO0000418,CUST0156,PRD0060,WH05,SM3,20240228,20240302,20240311,20240309,275,275,399.01,138935.5
SO0000419,CUST0096,PRD0022,WH04,SM3,20241113,20241114,20241123,20241121,204,204,346.11,102293.76
SO0000420,CUST0125,PRD0054,WH04,SM1,20250126,20250129,20250203,20250131,122,122,504.96,8115.44
SO0000421,CUST0078,PRD0031,WH01,SM4,20240726,20240729,20240812,20240810,176,176,215.96,16727.04
SO0000422,CUST0181,PRD0039,WH03,SM2,20250306,20250307,20250408,20250405,152,152,117.69,57176.32
SO0000423,CUST0184,PRD0057,WH04,SM2,20241002,20241005,20241106,20241103,196,187,130.36,22022.99
SO0000424,CUST0098,PRD0026,WH04,SM1,20250908,20250911,20250916,20250914,23,23,102.28,12354.45
SO0000425,CUST0117,PRD0076,WH03,SM1,20250617,20250618,20250623,20250620,247,247,1125.01,149726.46
SO0000426,CUST0014,PRD0026,WH04,SM3,20240630,20240703,20240712,20240709,216,216,285.84,116024.4
SO0000427,CUST0189,PRD0018,WH04,SM2,20250618,20250621,20250723,20250720,36,36,23.55,8433.0
SO0000428,CUST0176,PRD0048,WH04,SM3,20241121,20241124,20241203,20241201,34,34,59.56,17062.56
SO0000429,CUST0111,PRD0027,WH06,SM2,20240803,20240805,20240906,20240903,230,230,154.69,122741.8
SO0000430,CUST0171,PRD0077,WH04,SM1,20240729,20240801,20240806,20240805,262,262,1214.81,38314.88
SO0000431,CUST0058,PRD0047,WH03,SM4,20240610,20240612,20240626,20240624,221,221,237.94,71805.11
SO0000432,CUST0134,PRD0002,WH04,SM3,20251031,20251103,20251112,20251115,136,112,178.27,43413.44
SO0000433,CUST0086,PRD0038,WH04,SM4,20250806,20250808,20250822,20250820,278,278,302.1,126353.78
SO0000434,CUST0057,PRD0076,WH04,SM1,20240106,20240109,20240114,20240113,114,114,382.46,69104.52
SO0000435,CUST0125,PRD0019,WH05,SM2,20240126,20240127,20240228,20240226,245,245,204.07,134578.5
SO0000436,CUST0047,PRD0014,WH06,SM1,20240318,20240319,20240324,20240329,261,261,1354.57,20321.46
SO0000437,CUST0074,PRD0036,WH06,SM1,20240309,20240310,20240315,20240314,197,197,974.14,9306.28
SO0000438,CUST0094,PRD0046,WH03,SM1,20250928,20251001,20251006,20251005,259,259,1064.7,37438.45
SO0000439,CUST0051,PRD0034,WH03,SM2,20240126,20240128,20240229,20240228,287,287,221.26,48164.34
SO0000440,CUST0093,PRD0032,WH06,SM4,20250609,20250612,20250626,20250623,276,276,311.87,64520.52
SO0000441,CUST0032,PRD0026,WH04,SM4,20240713,20240715,20240729,20240727,123,123,142.8,66069.45
SO0000442,CUST0012,PRD0011,WH06,SM3,20240310,20240312,20240321,20240320,292,292,416.06,38900.24
SO0000443,CUST0154,PRD0030,WH06,SM1,20241214,20241215,20241220,20241218,291,291,953.06,25325.73
SO0000444,CUST0038,PRD0008,WH03,SM2,20251109,20251112,20251214,20251211,217,217,203.61,119345.66
SO0000445,CUST0069,PRD0035,WH06,SM4,20240424,20240426,20240510,20240508,281,281,341.96,68190.27
SO0000446,CUST0195,PRD0037,WH04,SM1,20250315,20250316,20250321,20250319,9,9,36.72,6139.26
SO0000447,CUST0092,PRD0063,WH04,SM2,20241108,20241111,20241213,20241212,65,65,47.87,16894.15
SO0000448,CUST0145,PRD0040,WH04,SM3,20241124,20241126,20241205,20241203,207,207,348.89,75898.62
SO0000449,CUST0189,PRD0051,WH03,SM2,20240129,20240201,20240304,20240303,241,241,229.38,28319.91
SO0000450,CUST0021,PRD0049,WH04,SM2,20240921,20240924,20241026,20241029,124,124,112.02,52230.04
SO0000451,CUST0154,PRD0061,WH03,SM2,20240824,20240826,20240927,20240924,27,22,22.72,1909.16
SO0000452,CUST0114,PRD0042,WH03,SM1,20250202,20250204,20250209,20250208,263,221,801.45,44440.89
SO0000453,CUST0109,PRD0061,WH01,SM1,20241230,20250102,20250107,20250104,187,187,631.16,16227.86
SO0000454,CUST0149,PRD0050,WH04,SM4,20250724,20250725,20250808,20250806,50,50,43.26,8583.5
SO0000455,CUST0178,PRD0017,WH01,SM3,20240920,20240921,20240930,20240929,285,285,386.33,112979.7
SO0000456,CUST0002,PRD0079,WH03,SM1,20250712,20250713,20250718,20250717,227,227,1012.2,45772.28
SO0000457,CUST0068,PRD0064,WH01,SM1,20250521,20250522,20250527,20250526,282,282,964.56,26056.8
SO0000458,CUST0052,PRD0010,WH02,SM3,20240301,20240303,20240312,20240311,297,216,276.29,15860.88
SO0000459,CUST0157,PRD0042,WH03,SM2,20240704,20240706,20240807,20240805,281,281,204.62,56506.29
SO0000460,CUST0114,PRD0017,WH01,SM4,20241110,20241112,20241126,20241125,293,293,350.19,116151.06
SO0000461,CUST0014,PRD0027,WH02,SM2,20251115,20251116,20251218,20251217,248,218,171.35,116337.88
SO0000462,CUST0053,PRD0079,WH01,SM2,20250217,20250219,20250323,20250321,20,20,17.9,4032.8
SO0000463,CUST0042,PRD0026,WH06,SM4,20251120,20251122,20251206,20251204,86,86,102.62,46194.9
SO0000464,CUST0192,PRD0054,WH04,SM2,20250917,20250919,20251021,20251026,53,53,38.65,3525.56
SO0000465,CUST0014,PRD0041,WH02,SM1,20241030,20241031,20241105,20241103,42,42,209.37,9985.08
SO0000466,CUST0018,PRD0010,WH01,SM4,20240115,20240116,20240130,20240203,283,283,346.51,20780.69
SO0000467,CUST0063,PRD0054,WH06,SM2,20250507,20250509,20250610,20250608,27,27,20.56,1796.04
SO0000468,CUST0139,PRD0052,WH06,SM3,20241125,20241127,20241206,20241211,90,90,144.44,33236.1
SO0000469,CUST0141,PRD0047,WH03,SM3,20240825,20240827,20240905,20240903,208,208,256.29,67581.28
SO0000470,CUST0116,PRD0075,WH04,SM2,20241121,20241122,20241224,20241226,159,159,120.69,50391.87
SO0000471,CUST0002,PRD0067,WH02,SM4,20250715,20250718,20250801,20250809,135,135,125.27,18153.45
SO0000472,CUST0044,PRD0014,WH06,SM4,20250301,20250304,20250318,20250317,79,79,82.2,6150.94
SO0000473,CUST0031,PRD0067,WH04,SM1,20250211,20250212,20250217,20250215,78,78,360.37,10488.66
SO0000474,CUST0012,PRD0036,WH04,SM2,20250911,20250913,20251015,20251013,278,278,243.75,13132.72
