SNAPSHOT_DATE_KEY,PRODUCT_KEY,WAREHOUSE_KEY,ON_HAND_QTY,REORDER_POINT,SAFETY_STOCK
20250310,PRD0003,WH03,47,141,85
20250317,PRD0003,WH03,64,141,85
20250324,PRD0003,WH03,51,141,85
20250331,PRD0003,WH03,51,141,85
20250407,PRD0003,WH03,55,141,85
20250414,PRD0003,WH03,55,141,85
20250421,PRD0003,WH03,58,141,85
20250428,PRD0003,WH03,59,141,85
20250505,PRD0003,WH03,57,141,85
20250512,PRD0003,WH03,67,141,85
20250519,PRD0003,WH03,68,141,85
20250526,PRD0003,WH03,65,141,85
20250602,PRD0003,WH03,65,141,85
20250609,PRD0003,WH03,72,141,85
20250616,PRD0003,WH03,82,141,85
20250623,PRD0003,WH03,89,141,85
20250630,PRD0003,WH03,76,141,85
20250707,PRD0003,WH03,56,141,85
20250714,PRD0003,WH03,62,141,85
20250721,PRD0003,WH03,76,141,85
20250728,PRD0003,WH03,77,141,85
20250804,PRD0003,WH03,85,141,85
20250811,PRD0003,WH03,99,141,85
20250818,PRD0003,WH03,103,141,85
20250825,PRD0003,WH03,100,141,85
20250901,PRD0003,WH03,88,141,85
20250908,PRD0003,WH03,74,141,85
20250915,PRD0003,WH03,95,141,85
20250922,PRD0003,WH03,104,141,85
20250929,PRD0003,WH03,115,141,85
20251006,PRD0003,WH03,123,141,85
20251013,PRD0003,WH03,130,141,85
20251020,PRD0003,WH03,133,141,85
20251027,PRD0003,WH03,126,141,85
20251103,PRD0003,WH03,93,141,85
20251110,PRD0003,WH03,64,141,85
20251117,PRD0003,WH03,49,141,85
20251124,PRD0003,WH03,8,141,85
20251201,PRD0003,WH03,0,141,85
20251208,PRD0003,WH03,0,141,85
20251215,PRD0003,WH03,0,141,85
20251222,PRD0003,WH03,2,141,85
20251229,PRD0003,WH03,0,141,85
20240101,PRD0004,WH02,262,104,63
20240108,PRD0004,WH02,194,104,63
20240115,PRD0004,WH02,140,104,63
20240122,PRD0004,WH02,72,104,63
20240129,PRD0004,WH02,72,104,63
20240205,PRD0004,WH02,64,104,63
20240212,PRD0004,WH02,82,104,63
20240219,PRD0004,WH02,89,104,63
20240226,PRD0004,WH02,83,104,63
20240304,PRD0004,WH02,83,104,63
20240311,PRD0004,WH02,88,104,63
20240318,PRD0004,WH02,74,104,63
20240325,PRD0004,WH02,75,104,63
20240401,PRD0004,WH02,99,104,63
20240408,PRD0004,WH02,103,104,63
20240415,PRD0004,WH02,98,104,63
20240422,PRD0004,WH02,107,104,63
20240429,PRD0004,WH02,54,104,63
20240506,PRD0004,WH02,58,104,63
20240513,PRD0004,WH02,51,104,63
20240520,PRD0004,WH02,39,104,63
20240527,PRD0004,WH02,48,104,63
20240603,PRD0004,WH02,49,104,63
20240610,PRD0004,WH02,59,104,63
20240617,PRD0004,WH02,57,104,63
20240624,PRD0004,WH02,51,104,63
20240701,PRD0004,WH02,68,104,63
20240708,PRD0004,WH02,75,104,63
20240715,PRD0004,WH02,89,104,63
20240722,PRD0004,WH02,109,104,63
20240729,PRD0004,WH02,39,104,63
20240805,PRD0004,WH02,47,104,63
20240812,PRD0004,WH02,34,104,63
20240819,PRD0004,WH02,17,104,63
20240826,PRD0004,WH02,24,104,63
20240902,PRD0004,WH02,3,104,63
20240909,PRD0004,WH02,22,104,63
20240916,PRD0004,WH02,51,104,63
20240923,PRD0004,WH02,46,104,63
20240930,PRD0004,WH02,55,104,63
20241007,PRD0004,WH02,30,104,63
20241014,PRD0004,WH02,30,104,63
20241021,PRD0004,WH02,36,104,63
20241028,PRD0004,WH02,46,104,63
20241104,PRD0004,WH02,18,104,63
20241111,PRD0004,WH02,0,104,63
20241118,PRD0004,WH02,0,104,63
20241125,PRD0004,WH02,0,104,63
20241202,PRD0004,WH02,0,104,63
20241209,PRD0004,WH02,0,104,63
20241216,PRD0004,WH02,0,104,63
20241223,PRD0004,WH02,0,104,63
20241230,PRD0004,WH02,0,104,63
20250106,PRD0004,WH02,13,104,63
20250113,PRD0004,WH02,29,104,63
20250120,PRD0004,WH02,36,104,63
20250127,PRD0004,WH02,44,104,63
20250203,PRD0004,WH02,29,104,63
20250210,PRD0004,WH02,4,104,63
20250217,PRD0004,WH02,1,104,63
20250224,PRD0004,WH02,15,104,63
20250303,PRD0004,WH02,19,104,63
20250310,PRD0004,WH02,3,104,63
20250317,PRD0004,WH02,1,104,63
20250324,PRD0004,WH02,5,104,63
20250331,PRD0004,WH02,0,104,63
20250407,PRD0004,WH02,0,104,63
20250414,PRD0004,WH02,9,104,63
20250421,PRD0004,WH02,20,104,63
20250428,PRD0004,WH02,16,104,63
20250505,PRD0004,WH02,16,104,63
20250512,PRD0004,WH02,15,104,63
20250519,PRD0004,WH02,11,104,63
20250526,PRD0004,WH02,1,104,63
20250602,PRD0004,WH02,18,104,63
20250609,PRD0004,WH02,11,104,63
20250616,PRD0004,WH02,7,104,63
20250623,PRD0004,WH02,0,104,63
20250630,PRD0004,WH02,0,104,63
20250707,PRD0004,WH02,2,104,63
20250714,PRD0004,WH02,6,104,63
20250721,PRD0004,WH02,0,104,63
20250728,PRD0004,WH02,0,104,63
20250804,PRD0004,WH02,15,104,63
20250811,PRD0004,WH02,9,104,63
20250818,PRD0004,WH02,6,104,63
20250825,PRD0004,WH02,6,104,63
20250901,PRD0004,WH02,11,104,63
20250908,PRD0004,WH02,1,104,63
20250915,PRD0004,WH02,0,104,63
20250922,PRD0004,WH02,7,104,63
20250929,PRD0004,WH02,4,104,63
20251006,PRD0004,WH02,1,104,63
20251013,PRD0004,WH02,0,104,63
20251020,PRD0004,WH02,0,104,63
20251027,PRD0004,WH02,0,104,63
20251103,PRD0004,WH02,0,104,63
20251110,PRD0004,WH02,0,104,63
20251117,PRD0004,WH02,0,104,63
20251124,PRD0004,WH02,0,104,63
20251201,PRD0004,WH02,0,104,63
20251208,PRD0004,WH02,0,104,63
20251215,PRD0004,WH02,0,104,63
20251222,PRD0004,WH02,0,104,63
20251229,PRD0004,WH02,0,104,63
20240101,PRD0004,WH01,386,163,86
20240108,PRD0004,WH01,335,163,86
20240115,PRD0004,WH01,275,163,86
20240122,PRD0004,WH01,212,163,86
20240129,PRD0004,WH01,141,163,86
20240205,PRD0004,WH01,143,163,86
20240212,PRD0004,WH01,152,163,86
20240219,PRD0004,WH01,156,163,86
20240226,PRD0004,WH01,166,163,86
20240304,PRD0004,WH01,94,163,86
20240311,PRD0004,WH01,101,163,86
20240318,PRD0004,WH01,96,163,86
20240325,PRD0004,WH01,93,163,86
20240401,PRD0004,WH01,107,163,86
20240408,PRD0004,WH01,104,163,86
20240415,PRD0004,WH01,91,163,86
20240422,PRD0004,WH01,102,163,86
20240429,PRD0004,WH01,126,163,86
20240506,PRD0004,WH01,139,163,86
20240513,PRD0004,WH01,159,163,86
20240520,PRD0004,WH01,163,163,86
20240527,PRD0004,WH01,100,163,86
20240603,PRD0004,WH01,104,163,86
20240610,PRD0004,WH01,102,163,86
20240617,PRD0004,WH01,109,163,86
20240624,PRD0004,WH01,126,163,86
20240701,PRD0004,WH01,131,163,86
20240708,PRD0004,WH01,139,163,86
20240715,PRD0004,WH01,153,163,86
20240722,PRD0004,WH01,159,163,86
20240729,PRD0004,WH01,173,163,86
20240805,PRD0004,WH01,119,163,86
20240812,PRD0004,WH01,106,163,86
20240819,PRD0004,WH01,88,163,86
20240826,PRD0004,WH01,74,163,86
20240902,PRD0004,WH01,75,163,86
20240909,PRD0004,WH01,66,163,86
20240916,PRD0004,WH01,75,163,86
20240923,PRD0004,WH01,92,163,86
20240930,PRD0004,WH01,96,163,86
20241007,PRD0004,WH01,103,163,86
20241014,PRD0004,WH01,106,163,86
20241021,PRD0004,WH01,115,163,86
20241028,PRD0004,WH01,121,163,86
20241104,PRD0004,WH01,84,163,86
20241111,PRD0004,WH01,44,163,86
20241118,PRD0004,WH01,16,163,86
20241125,PRD0004,WH01,0,163,86
20241202,PRD0004,WH01,0,163,86
20241209,PRD0004,WH01,0,163,86
20241216,PRD0004,WH01,0,163,86
20241223,PRD0004,WH01,0,163,86
20241230,PRD0004,WH01,0,163,86
20250106,PRD0004,WH01,8,163,86
20250113,PRD0004,WH01,11,163,86
20250120,PRD0004,WH01,4,163,86
20250127,PRD0004,WH01,6,163,86
20250203,PRD0004,WH01,16,163,86
20250210,PRD0004,WH01,5,163,86
20250217,PRD0004,WH01,25,163,86
20250224,PRD0004,WH01,19,163,86
20250303,PRD0004,WH01,36,163,86
20250310,PRD0004,WH01,45,163,86
20250317,PRD0004,WH01,44,163,86
20250324,PRD0004,WH01,44,163,86
20250331,PRD0004,WH01,40,163,86
20250407,PRD0004,WH01,48,163,86
20250414,PRD0004,WH01,63,163,86
20250421,PRD0004,WH01,57,163,86
20250428,PRD0004,WH01,44,163,86
20250505,PRD0004,WH01,51,163,86
20250512,PRD0004,WH01,56,163,86
20250519,PRD0004,WH01,81,163,86
20250526,PRD0004,WH01,98,163,86
20250602,PRD0004,WH01,93,163,86
20250609,PRD0004,WH01,79,163,86
20250616,PRD0004,WH01,80,163,86
20250623,PRD0004,WH01,101,163,86
20250630,PRD0004,WH01,117,163,86
20250707,PRD0004,WH01,93,163,86
20250714,PRD0004,WH01,107,163,86
20250721,PRD0004,WH01,91,163,86
20250728,PRD0004,WH01,80,163,86
20250804,PRD0004,WH01,109,163,86
20250811,PRD0004,WH01,109,163,86
20250818,PRD0004,WH01,124,163,86
20250825,PRD0004,WH01,120,163,86
20250901,PRD0004,WH01,105,163,86
20250908,PRD0004,WH01,85,163,86
20250915,PRD0004,WH01,82,163,86
20250922,PRD0004,WH01,80,163,86
20250929,PRD0004,WH01,73,163,86
20251006,PRD0004,WH01,74,163,86
20251013,PRD0004,WH01,69,163,86
20251020,PRD0004,WH01,61,163,86
20251027,PRD0004,WH01,60,163,86
20251103,PRD0004,WH01,36,163,86
20251110,PRD0004,WH01,16,163,86
20251117,PRD0004,WH01,0,163,86
20251124,PRD0004,WH01,0,163,86
20251201,PRD0004,WH01,0,163,86
20251208,PRD0004,WH01,0,163,86
20251215,PRD0004,WH01,0,163,86
20251222,PRD0004,WH01,0,163,86
20251229,PRD0004,WH01,0,163,86
20240101,PRD0004,WH05,285,164,79
20240108,PRD0004,WH05,212,164,79
20240115,PRD0004,WH05,151,164,79
20240122,PRD0004,WH05,164,164,79
20240129,PRD0004,WH05,125,164,79
20240205,PRD0004,WH05,126,164,79
20240212,PRD0004,WH05,107,164,79
20240219,PRD0004,WH05,108,164,79
20240226,PRD0004,WH05,103,164,79
20240304,PRD0004,WH05,114,164,79
20240311,PRD0004,WH05,126,164,79
20240318,PRD0004,WH05,114,164,79
20240325,PRD0004,WH05,114,164,79
20240401,PRD0004,WH05,103,164,79
20240408,PRD0004,WH05,102,164,79
20240415,PRD0004,WH05,88,164,79
20240422,PRD0004,WH05,109,164,79
20240429,PRD0004,WH05,92,164,79
20240506,PRD0004,WH05,99,164,79
20240513,PRD0004,WH05,104,164,79
20240520,PRD0004,WH05,99,164,79
20240527,PRD0004,WH05,129,164,79
20240603,PRD0004,WH05,138,164,79
20240610,PRD0004,WH05,159,164,79
20240617,PRD0004,WH05,168,164,79
20240624,PRD0004,WH05,104,164,79
20240701,PRD0004,WH05,94,164,79
20240708,PRD0004,WH05,104,164,79
20240715,PRD0004,WH05,107,164,79
20240722,PRD0004,WH05,94,164,79
20240729,PRD0004,WH05,99,164,79
20240805,PRD0004,WH05,99,164,79
20240812,PRD0004,WH05,84,164,79
20240819,PRD0004,WH05,71,164,79
20240826,PRD0004,WH05,74,164,79
20240902,PRD0004,WH05,73,164,79
20240909,PRD0004,WH05,55,164,79
20240916,PRD0004,WH05,55,164,79
20240923,PRD0004,WH05,52,164,79
20240930,PRD0004,WH05,53,164,79
20241007,PRD0004,WH05,55,164,79
20241014,PRD0004,WH05,43,164,79
20241021,PRD0004,WH05,58,164,79
20241028,PRD0004,WH05,81,164,79
20241104,PRD0004,WH05,64,164,79
20241111,PRD0004,WH05,62,164,79
20241118,PRD0004,WH05,25,164,79
20241125,PRD0004,WH05,0,164,79
20241202,PRD0004,WH05,0,164,79
20241209,PRD0004,WH05,0,164,79
20241216,PRD0004,WH05,0,164,79
20241223,PRD0004,WH05,0,164,79
20241230,PRD0004,WH05,0,164,79
20250106,PRD0004,WH05,0,164,79
20250113,PRD0004,WH05,0,164,79
20250120,PRD0004,WH05,8,164,79
20250127,PRD0004,WH05,0,164,79
20250203,PRD0004,WH05,0,164,79
20250210,PRD0004,WH05,0,164,79
20250217,PRD0004,WH05,0,164,79
20250224,PRD0004,WH05,2,164,79
20250303,PRD0004,WH05,4,164,79
20250310,PRD0004,WH05,0,164,79
20250317,PRD0004,WH05,9,164,79
20250324,PRD0004,WH05,10,164,79
20250331,PRD0004,WH05,23,164,79
20250407,PRD0004,WH05,27,164,79
20250414,PRD0004,WH05,20,164,79
20250421,PRD0004,WH05,36,164,79
20250428,PRD0004,WH05,25,164,79
20250505,PRD0004,WH05,11,164,79
20250512,PRD0004,WH05,37,164,79
20250519,PRD0004,WH05,49,164,79
20250526,PRD0004,WH05,53,164,79
20250602,PRD0004,WH05,41,164,79
20250609,PRD0004,WH05,47,164,79
20250616,PRD0004,WH05,45,164,79
20250623,PRD0004,WH05,38,164,79
20250630,PRD0004,WH05,17,164,79
20250707,PRD0004,WH05,26,164,79
20250714,PRD0004,WH05,25,164,79
20250721,PRD0004,WH05,33,164,79
20250728,PRD0004,WH05,29,164,79
20250804,PRD0004,WH05,44,164,79
20250811,PRD0004,WH05,54,164,79
20250818,PRD0004,WH05,43,164,79
20250825,PRD0004,WH05,49,164,79
20250901,PRD0004,WH05,47,164,79
20250908,PRD0004,WH05,44,164,79
20250915,PRD0004,WH05,35,164,79
20250922,PRD0004,WH05,28,164,79
20250929,PRD0004,WH05,40,164,79
20251006,PRD0004,WH05,54,164,79
20251013,PRD0004,WH05,55,164,79
20251020,PRD0004,WH05,65,164,79
20251027,PRD0004,WH05,66,164,79
20251103,PRD0004,WH05,42,164,79
20251110,PRD0004,WH05,10,164,79
20251117,PRD0004,WH05,0,164,79
20251124,PRD0004,WH05,0,164,79
20251201,PRD0004,WH05,0,164,79
20251208,PRD0004,WH05,0,164,79
20251215,PRD0004,WH05,0,164,79
20251222,PRD0004,WH05,0,164,79
20251229,PRD0004,WH05,0,164,79
20240101,PRD0005,WH03,212,127,84
20240108,PRD0005,WH03,155,127,84
20240115,PRD0005,WH03,83,127,84
20240122,PRD0005,WH03,67,127,84
20240129,PRD0005,WH03,76,127,84
20240205,PRD0005,WH03,80,127,84
20240212,PRD0005,WH03,97,127,84
20240219,PRD0005,WH03,92,127,84
20240226,PRD0005,WH03,85,127,84
20240304,PRD0005,WH03,80,127,84
20240311,PRD0005,WH03,76,127,84
20240318,PRD0005,WH03,64,127,84
20240325,PRD0005,WH03,68,127,84
20240401,PRD0005,WH03,73,127,84
20240408,PRD0005,WH03,60,127,84
20240415,PRD0005,WH03,71,127,84
20240422,PRD0005,WH03,61,127,84
20240429,PRD0005,WH03,50,127,84
20240506,PRD0005,WH03,58,127,84
20240513,PRD0005,WH03,68,127,84
20240520,PRD0005,WH03,81,127,84
20240527,PRD0005,WH03,81,127,84
20240603,PRD0005,WH03,76,127,84
20240610,PRD0005,WH03,73,127,84
20240617,PRD0005,WH03,64,127,84
20240624,PRD0005,WH03,53,127,84
20240701,PRD0005,WH03,31,127,84
20240708,PRD0005,WH03,7,127,84
20240715,PRD0005,WH03,4,127,84
20240722,PRD0005,WH03,19,127,84
20240729,PRD0005,WH03,34,127,84
20240805,PRD0005,WH03,40,127,84
20240812,PRD0005,WH03,33,127,84
20240819,PRD0005,WH03,25,127,84
20240826,PRD0005,WH03,16,127,84
20240902,PRD0005,WH03,4,127,84
20240909,PRD0005,WH03,0,127,84
20240916,PRD0005,WH03,4,127,84
20240923,PRD0005,WH03,9,127,84
20240930,PRD0005,WH03,24,127,84
20241007,PRD0005,WH03,31,127,84
20241014,PRD0005,WH03,21,127,84
20241021,PRD0005,WH03,12,127,84
20241028,PRD0005,WH03,28,127,84
20241104,PRD0005,WH03,0,127,84
20241111,PRD0005,WH03,0,127,84
20241118,PRD0005,WH03,0,127,84
20241125,PRD0005,WH03,0,127,84
20241202,PRD0005,WH03,0,127,84
20241209,PRD0005,WH03,0,127,84
20241216,PRD0005,WH03,0,127,84
20241223,PRD0005,WH03,0,127,84
20241230,PRD0005,WH03,0,127,84
20250106,PRD0005,WH03,0,127,84
20250113,PRD0005,WH03,0,127,84
20250120,PRD0005,WH03,25,127,84
20250127,PRD0005,WH03,24,127,84
20250203,PRD0005,WH03,14,127,84
20250210,PRD0005,WH03,25,127,84
20250217,PRD0005,WH03,14,127,84
20250224,PRD0005,WH03,13,127,84
20250303,PRD0005,WH03,2,127,84
20250310,PRD0005,WH03,0,127,84
20250317,PRD0005,WH03,0,127,84
20250324,PRD0005,WH03,6,127,84
20250331,PRD0005,WH03,0,127,84
20250407,PRD0005,WH03,0,127,84
20250414,PRD0005,WH03,0,127,84
20250421,PRD0005,WH03,4,127,84
20250428,PRD0005,WH03,16,127,84
20250505,PRD0005,WH03,14,127,84
20250512,PRD0005,WH03,22,127,84
20250519,PRD0005,WH03,0,127,84
20250526,PRD0005,WH03,0,127,84
20250602,PRD0005,WH03,2,127,84
20250609,PRD0005,WH03,0,127,84
20250616,PRD0005,WH03,0,127,84
20250623,PRD0005,WH03,0,127,84
20250630,PRD0005,WH03,8,127,84
20250707,PRD0005,WH03,0,127,84
20250714,PRD0005,WH03,0,127,84
20250721,PRD0005,WH03,0,127,84
20250728,PRD0005,WH03,0,127,84
20250804,PRD0005,WH03,0,127,84
20250811,PRD0005,WH03,0,127,84
20250818,PRD0005,WH03,0,127,84
20250825,PRD0005,WH03,0,127,84
20250901,PRD0005,WH03,0,127,84
20250908,PRD0005,WH03,0,127,84
20250915,PRD0005,WH03,9,127,84
20250922,PRD0005,WH03,9,127,84
20250929,PRD0005,WH03,8,127,84
20251006,PRD0005,WH03,25,127,84
20251013,PRD0005,WH03,24,127,84
20251020,PRD0005,WH03,27,127,84
20251027,PRD0005,WH03,29,127,84
20251103,PRD0005,WH03,1,127,84
20251110,PRD0005,WH03,0,127,84
20251117,PRD0005,WH03,0,127,84
20251124,PRD0005,WH03,0,127,84
20251201,PRD0005,WH03,0,127,84
20251208,PRD0005,WH03,0,127,84
20251215,PRD0005,WH03,0,127,84
20251222,PRD0005,WH03,0,127,84
20251229,PRD0005,WH03,0,127,84
20240101,PRD0005,WH04,335,112,68
20240108,PRD0005,WH04,279,112,68
20240115,PRD0005,WH04,233,112,68
20240122,PRD0005,WH04,169,112,68
20240129,PRD0005,WH04,110,112,68
20240205,PRD0005,WH04,122,112,68
20240212,PRD0005,WH04,76,112,68
20240219,PRD0005,WH04,68,112,68
20240226,PRD0005,WH04,78,112,68
20240304,PRD0005,WH04,71,112,68
20240311,PRD0005,WH04,67,112,68
20240318,PRD0005,WH04,66,112,68
20240325,PRD0005,WH04,66,112,68
20240401,PRD0005,WH04,56,112,68
20240408,PRD0005,WH04,61,112,68
20240415,PRD0005,WH04,56,112,68
20240422,PRD0005,WH04,35,112,68
20240429,PRD0005,WH04,39,112,68
20240506,PRD0005,WH04,40,112,68
20240513,PRD0005,WH04,18,112,68
20240520,PRD0005,WH04,13,112,68
20240527,PRD0005,WH04,22,112,68
20240603,PRD0005,WH04,38,112,68
20240610,PRD0005,WH04,37,112,68
20240617,PRD0005,WH04,41,112,68
20240624,PRD0005,WH04,28,112,68
20240701,PRD0005,WH04,20,112,68
20240708,PRD0005,WH04,15,112,68
20240715,PRD0005,WH04,23,112,68
20240722,PRD0005,WH04,31,112,68
20240729,PRD0005,WH04,55,112,68
20240805,PRD0005,WH04,54,112,68
20240812,PRD0005,WH04,60,112,68
20240819,PRD0005,WH04,57,112,68
20240826,PRD0005,WH04,73,112,68
20240902,PRD0005,WH04,76,112,68
20240909,PRD0005,WH04,82,112,68
20240916,PRD0005,WH04,77,112,68
20240923,PRD0005,WH04,80,112,68
20240930,PRD0005,WH04,59,112,68
20241007,PRD0005,WH04,59,112,68
20241014,PRD0005,WH04,61,112,68
20241021,PRD0005,WH04,68,112,68
20241028,PRD0005,WH04,63,112,68
20241104,PRD0005,WH04,22,112,68
20241111,PRD0005,WH04,0,112,68
20241118,PRD0005,WH04,0,112,68
20241125,PRD0005,WH04,0,112,68
20241202,PRD0005,WH04,0,112,68
20241209,PRD0005,WH04,1,112,68
20241216,PRD0005,WH04,0,112,68
20241223,PRD0005,WH04,0,112,68
20241230,PRD0005,WH04,0,112,68
20250106,PRD0005,WH04,4,112,68
20250113,PRD0005,WH04,0,112,68
20250120,PRD0005,WH04,0,112,68
20250127,PRD0005,WH04,0,112,68
20250203,PRD0005,WH04,0,112,68
20250210,PRD0005,WH04,1,112,68
20250217,PRD0005,WH04,1,112,68
20250224,PRD0005,WH04,0,112,68
20250303,PRD0005,WH04,24,112,68
20250310,PRD0005,WH04,9,112,68
20250317,PRD0005,WH04,2,112,68
20250324,PRD0005,WH04,16,112,68
20250331,PRD0005,WH04,28,112,68
20250407,PRD0005,WH04,17,112,68
20250414,PRD0005,WH04,18,112,68
20250421,PRD0005,WH04,5,112,68
20250428,PRD0005,WH04,0,112,68
20250505,PRD0005,WH04,8,112,68
20250512,PRD0005,WH04,8,112,68
20250519,PRD0005,WH04,8,112,68
20250526,PRD0005,WH04,22,112,68
20250602,PRD0005,WH04,10,112,68
20250609,PRD0005,WH04,9,112,68
20250616,PRD0005,WH04,14,112,68
20250623,PRD0005,WH04,18,112,68
20250630,PRD0005,WH04,20,112,68
20250707,PRD0005,WH04,11,112,68
20250714,PRD0005,WH04,10,112,68
20250721,PRD0005,WH04,0,112,68
20250728,PRD0005,WH04,0,112,68
20250804,PRD0005,WH04,0,112,68
20250811,PRD0005,WH04,0,112,68
20250818,PRD0005,WH04,0,112,68
20250825,PRD0005,WH04,20,112,68
20250901,PRD0005,WH04,16,112,68
20250908,PRD0005,WH04,1,112,68
20250915,PRD0005,WH04,0,112,68
20250922,PRD0005,WH04,3,112,68
20250929,PRD0005,WH04,16,112,68
20251006,PRD0005,WH04,2,112,68
20251013,PRD0005,WH04,0,112,68
20251020,PRD0005,WH04,16,112,68
20251027,PRD0005,WH04,14,112,68
20251103,PRD0005,WH04,0,112,68
20251110,PRD0005,WH04,0,112,68
20251117,PRD0005,WH04,0,112,68
20251124,PRD0005,WH04,0,112,68
20251201,PRD0005,WH04,0,112,68
20251208,PRD0005,WH04,0,112,68
20251215,PRD0005,WH04,0,112,68
20251222,PRD0005,WH04,0,112,68
20251229,PRD0005,WH04,0,112,68
20240101,PRD0006,WH01,497,191,113
20240108,PRD0006,WH01,426,191,113
20240115,PRD0006,WH01,343,191,113
20240122,PRD0006,WH01,260,191,113
20240129,PRD0006,WH01,171,191,113
20240205,PRD0006,WH01,171,191,113
20240212,PRD0006,WH01,160,191,113
20240219,PRD0006,WH01,153,191,113
20240226,PRD0006,WH01,160,191,113
20240304,PRD0006,WH01,144,191,113
20240311,PRD0006,WH01,131,191,113
20240318,PRD0006,WH01,143,191,113
20240325,PRD0006,WH01,145,191,113
20240401,PRD0006,WH01,120,191,113
20240408,PRD0006,WH01,127,191,113
20240415,PRD0006,WH01,107,191,113
20240422,PRD0006,WH01,116,191,113
20240429,PRD0006,WH01,117,191,113
20240506,PRD0006,WH01,126,191,113
20240513,PRD0006,WH01,107,191,113
20240520,PRD0006,WH01,97,191,113
20240527,PRD0006,WH01,122,191,113
20240603,PRD0006,WH01,104,191,113
20240610,PRD0006,WH01,131,191,113
20240617,PRD0006,WH01,140,191,113
20240624,PRD0006,WH01,154,191,113
20240701,PRD0006,WH01,123,191,113
20240708,PRD0006,WH01,112,191,113
20240715,PRD0006,WH01,132,191,113
20240722,PRD0006,WH01,147,191,113
20240729,PRD0006,WH01,171,191,113
20240805,PRD0006,WH01,167,191,113
20240812,PRD0006,WH01,155,191,113
20240819,PRD0006,WH01,175,191,113
20240826,PRD0006,WH01,167,191,113
20240902,PRD0006,WH01,174,191,113
20240909,PRD0006,WH01,157,191,113
20240916,PRD0006,WH01,177,191,113
20240923,PRD0006,WH01,189,191,113
20240930,PRD0006,WH01,229,191,113
20241007,PRD0006,WH01,155,191,113
20241014,PRD0006,WH01,158,191,113
20241021,PRD0006,WH01,169,191,113
20241028,PRD0006,WH01,161,191,113
20241104,PRD0006,WH01,106,191,113
20241111,PRD0006,WH01,57,191,113
20241118,PRD0006,WH01,4,191,113
20241125,PRD0006,WH01,0,191,113
20241202,PRD0006,WH01,0,191,113
20241209,PRD0006,WH01,0,191,113
20241216,PRD0006,WH01,0,191,113
20241223,PRD0006,WH01,0,191,113
20241230,PRD0006,WH01,0,191,113
20250106,PRD0006,WH01,8,191,113
20250113,PRD0006,WH01,15,191,113
20250120,PRD0006,WH01,21,191,113
20250127,PRD0006,WH01,25,191,113
20250203,PRD0006,WH01,26,191,113
20250210,PRD0006,WH01,44,191,113
20250217,PRD0006,WH01,50,191,113
20250224,PRD0006,WH01,68,191,113
20250303,PRD0006,WH01,77,191,113
20250310,PRD0006,WH01,88,191,113
20250317,PRD0006,WH01,92,191,113
20250324,PRD0006,WH01,108,191,113
20250331,PRD0006,WH01,117,191,113
20250407,PRD0006,WH01,108,191,113
20250414,PRD0006,WH01,103,191,113
20250421,PRD0006,WH01,101,191,113
20250428,PRD0006,WH01,92,191,113
20250505,PRD0006,WH01,102,191,113
20250512,PRD0006,WH01,100,191,113
20250519,PRD0006,WH01,98,191,113
20250526,PRD0006,WH01,91,191,113
20250602,PRD0006,WH01,82,191,113
20250609,PRD0006,WH01,73,191,113
20250616,PRD0006,WH01,59,191,113
20250623,PRD0006,WH01,42,191,113
20250630,PRD0006,WH01,37,191,113
20250707,PRD0006,WH01,45,191,113
20250714,PRD0006,WH01,53,191,113
20250721,PRD0006,WH01,41,191,113
20250728,PRD0006,WH01,47,191,113
20250804,PRD0006,WH01,44,191,113
20250811,PRD0006,WH01,53,191,113
20250818,PRD0006,WH01,72,191,113
20250825,PRD0006,WH01,65,191,113
20250901,PRD0006,WH01,45,191,113
20250908,PRD0006,WH01,49,191,113
20250915,PRD0006,WH01,54,191,113
20250922,PRD0006,WH01,63,191,113
20250929,PRD0006,WH01,55,191,113
20251006,PRD0006,WH01,40,191,113
20251013,PRD0006,WH01,29,191,113
20251020,PRD0006,WH01,39,191,113
20251027,PRD0006,WH01,37,191,113
20251103,PRD0006,WH01,0,191,113
20251110,PRD0006,WH01,0,191,113
20251117,PRD0006,WH01,0,191,113
20251124,PRD0006,WH01,0,191,113
20251201,PRD0006,WH01,0,191,113
20251208,PRD0006,WH01,0,191,113
20251215,PRD0006,WH01,0,191,113
20251222,PRD0006,WH01,0,191,113
20251229,PRD0006,WH01,0,191,113
20240101,PRD0006,WH04,366,154,110
20240108,PRD0006,WH04,285,154,110
20240115,PRD0006,WH04,199,154,110
20240122,PRD0006,WH04,112,154,110
20240129,PRD0006,WH04,105,154,110
20240205,PRD0006,WH04,118,154,110
20240212,PRD0006,WH04,125,154,110
20240219,PRD0006,WH04,132,154,110
20240226,PRD0006,WH04,121,154,110
20240304,PRD0006,WH04,115,154,110
20240311,PRD0006,WH04,141,154,110
20240318,PRD0006,WH04,149,154,110
20240325,PRD0006,WH04,146,154,110
20240401,PRD0006,WH04,158,154,110
20240408,PRD0006,WH04,63,154,110
20240415,PRD0006,WH04,61,154,110
20240422,PRD0006,WH04,57,154,110
20240429,PRD0006,WH04,45,154,110
